"x","y","Mar-Apr 2000","May-Jun 2000","Jul-Aug 2000","Sep-Oct 2000","Nov-Dec 2000","Jan-Feb 2001","Mar-Apr 2001","May-Jun 2001","Jul-Aug 2001","Sep-Oct 2001","Jan-Feb 2002","Mar-Apr 2002","May-Jun 2002","Jul-Aug 2002","Sep-Oct 2002","Nov-Dec 2002","Jan-Feb 2003","Mar-Apr 2003","May-Jun 2003","Jul-Aug 2003","Nov-Dec 2003","Jan-Feb 2004","Mar-Apr 2004","May-Jun 2004","Jul-Aug 2004","Sep-Oct 2004","Nov-Dec 2004","Jan-Feb 2005","Mar-Apr 2005","Jul-Aug 2005","Sep-Oct 2005","Nov-Dec 2005","Jan-Feb 2006","Mar-Apr 2006","May-Jun 2006","Jul-Aug 2006","Sep-Oct 2006","Nov-Dec 2006","Jan-Feb 2007","Mar-Apr 2007","May-Jun 2007","Jul-Aug 2007","Sep-Oct 2007","Nov-Dec 2007","Jan-Feb 2008","May-Jun 2008","Sep-Oct 2008","Jan-Feb 2009","Mar-Apr 2009","May-Jun 2009","Jul-Aug 2009","Jan-Feb 2010","Mar-Apr 2010","Nov-Dec 2010","Jan-Feb 2011","Mar-Apr 2011","Jul-Aug 2011","Sep-Oct 2011","Nov-Dec 2011","Jan-Feb 2012","Mar-Apr 2012","May-Jun 2012","Jul-Aug 2012","Sep-Oct 2012","Nov-Dec 2012","Jan-Feb 2013","Mar-Apr 2013","May-Jun 2013","Jul-Aug 2013","Sep-Oct 2013","Nov-Dec 2013","Jan-Feb 2014","Mar-Apr 2014","Jul-Aug 2014","Sep-Oct 2014","Nov-Dec 2014","Jan-Feb 2015","Mar-Apr 2015","May-Jun 2015","Jul-Aug 2015","Sep-Oct 2015","Mar-Apr 2016","May-Jun 2016","Jul-Aug 2016","Sep-Oct 2016","Nov-Dec 2016","Jan-Feb 2017","Mar-Apr 2017","May-Jun 2017","Jul-Aug 2017","Sep-Oct 2017","Nov-Dec 2017","Jan-Feb 2018","Mar-Apr 2018","May-Jun 2018","Jul-Aug 2018","Sep-Oct 2018","Nov-Dec 2018","Jan-Feb 2019","Mar-Apr 2019","May-Jun 2019","Jul-Aug 2019","Sep-Oct 2019","Nov-Dec 2019","Jan-Feb 2020","Mar-Apr 2020","May-Jun 2020","Jul-Aug 2020","Nov-Dec 2020","Jan-Feb 2021","Mar-Apr 2021","May-Jun 2021","Jul-Aug 2021","Sep-Oct 2021","Nov-Dec 2021","Jan-Feb 2022","Mar-Apr 2022","May-Jun 2022","Jul-Aug 2022","Sep-Oct 2022","Jan-Feb 2023","Mar-Apr 2023","May-Jun 2023","Jul-Aug 2023","Sep-Oct 2023","Nov-Dec 2023"
103.964566373288,1.35045865047418,23.7750644190715,27.5378971099854,27.5193176269531,32.3145065307617,23.3912253039526,29.4001951217651,29.7121633016883,27.8455581665039,24.0153264673393,25.7970576166196,29.8918166160583,31.1182231280693,29.3158540725708,24.7430519802901,22.5466742515564,20.0022723017967,29.54225730896,26.9615602493286,30.8249716737071,22.6691331327729,27.795970916748,24.2978639602661,19.7409965533155,27.0174760625402,27.8525383735748,27.806839724838,26.2925987243652,32.4990431342972,31.8862527339266,22.9695031542761,22.3538901509014,24.5290070284424,28.0145673751831,29.813865877671,23.8829837501393,26.0651460681041,28.7121611170155,31.1723279953003,23.7908085954726,22.9762392044067,30.729398727417,19.4146445009294,30.5400390625,24.2202391253459,24.7991151809692,25.289892674269,26.7896661758423,27.5387073356492,21.9194494870994,28.2718442439824,23.1933889389038,32.6819925326395,32.9143905639648,19.6735419666686,30.5400390625,19.9340249121993,23.6947836708958,26.3607935692965,26.1552563354389,26.5845123057837,26.9592523574829,28.9221352318394,28.1443071365356,30.7683095932007,19.4724642474197,27.7295997080391,29.7625541687012,27.8105540275574,30.5062713612212,21.1225339262213,21.1312370300293,27.3632730103128,24.2578308229968,25.9348943240993,29.9198474884033,21.3281805088404,30.3697807648126,31.0863683521731,25.5285338295831,29.6153025627136,35.9943695068359,24.235577583313,30.5979353906343,19.9146971055251,21.3951706433475,24.4931040787482,20.6659648569774,29.7352783568305,23.6417982380686,25.6831632995515,24.8763721703621,23.0987215042114,27.7188532921774,25.7899877860079,24.4881830215454,27.4698420642055,22.9714841024525,26.1779543345121,28.8855842931188,34.2507925033569,25.8765813120089,28.4085760297228,27.0481049587341,28.6900968092963,26.046065250825,28.6641127901938,21.2777690664467,22.6068734949704,23.4077853882892,23.9537692771453,22.7152114531824,27.4680169268907,25.5074195249423,25.7106849364155,24.3676049205161,27.6894000726783,27.5660901069641,26.5625309944153,22.471275981855,25.5189303012929,19.3001480001531,23.0014921867879,25.8446035385132,22.9256896284696,26.2749877614558,22.3115701675415
103.964566373288,1.35126882576529,23.4037443225464,27.6583698272705,27.4525009155273,32.4816165924072,23.3916985025699,29.5549900054932,29.6077628198981,28.2556953430176,23.5083332675837,25.796112067054,30.1082004547119,31.0753935295071,29.3854036331177,24.8616985591058,22.8008810043335,20.35130851154,29.3596466064453,26.8112905502319,30.4946572076592,22.6993865612876,27.111185836792,24.1405265843467,19.7326329003509,25.9091945648193,27.6743911293051,27.5181764345419,25.874552154541,32.4556493446239,32.5303611390774,22.968875595879,22.432586316369,23.8231064038405,27.1280559539795,29.3761373772279,23.9072181050725,26.128360275405,28.5784653330541,30.7989231109619,23.794374997362,22.6038970947266,31.0588088989258,19.3286631446982,30.5854961395264,24.0342475891113,25.0098777770996,25.2619321617146,27.1590072631836,26.042603302002,22.2248632508584,28.0866233626062,23.7626392364502,27.1482849121094,32.6220283508301,19.6705436601359,31.0315673828125,19.9343177208665,23.3019535055016,26.7317628150622,23.0708366394043,26.2636651768178,28.2494388141369,29.0525928803347,29.1472492218018,31.1802110671997,19.4731651856497,27.7450351953552,29.9375667572021,28.6391454696655,31.3905273704232,21.1225443407305,20.9892578125,27.6669524739107,24.1378129005432,26.3663513931772,29.7993797302246,21.3854502241392,30.6661208860183,31.1172606468201,25.880777253045,30.599896812439,36.2973449707031,24.8597007751465,30.6498475673072,19.9107849218402,21.3941382278663,24.4536252832176,20.6222438567782,30.128749614537,24.6198507821701,25.6607140216454,24.7214000185466,23.9933531220203,24.6804388400848,26.1740303519302,25.2170948028564,27.5519309033027,23.2929200879949,26.3139951705933,29.1750762853606,34.9043685913086,25.8784214633453,28.5644546346479,27.2529955134976,28.5052342520758,26.5871774491851,28.4813135928951,21.282431062703,22.6395581719134,23.504851032279,24.1298924573086,23.2432303581197,27.9003059466121,25.8243722010379,26.0051388628041,24.630452384645,27.8100058574772,28.0332571029663,27.2133813858032,22.6956810918643,25.7762131989965,19.3000595756559,23.526851843648,25.8593685150146,22.9274387811796,26.207011726328,23.1893287370186
103.964566373288,1.35207900105641,22.9668721435163,27.2735001700265,27.995779437516,32.1365280151367,23.3921511566527,28.64375604902,29.1394524895541,27.1373958587646,23.059250949654,25.7952826028205,29.3948872429984,30.7417378945052,28.6805117470877,24.5982697040557,22.0365513392857,20.6141914599957,29.4280294690813,27.0442250115531,31.3358684298945,22.7252177211233,26.4727142878941,24.358701206928,19.7239566526094,28.960394178118,27.6728442166146,27.5063475421323,25.0210271562849,32.3103777477728,32.3971841207612,22.9755289521882,22.231580298547,22.7576414280642,26.7686658586775,26.2019154684884,23.870590917446,25.8335085612426,28.0780910025571,30.0726667131696,23.7155111917263,21.6144245692662,29.8999396732875,19.3283114723209,29.5605117252895,22.5146040235247,24.3756065368652,25.3312457962313,26.4979624067034,21.1292539324079,22.3573647830136,28.1338325334546,23.6340488424262,33.8876767839704,32.6565807887486,19.6678135324771,30.3133019038609,19.9345917395308,23.3035081758447,26.8190371176901,28.258871623448,26.0040296434439,28.4986029216761,28.9939010319716,28.6683714730399,30.8854743412563,19.4703283395149,27.8342262189928,30.0792040143694,30.0561510743746,31.7613430023193,21.1225578292411,20.7051966530936,27.8357476271511,24.3837927550836,26.1024091991254,28.7479087284633,21.408833919709,30.5724106381169,30.9945742743356,25.5322196445768,31.4118208056305,36.8149065290179,24.7178802490234,30.6247459631601,19.9005687897553,21.3930432289209,24.6794851414549,20.6233091329882,31.3034413201468,24.6866704665468,25.8540225433451,23.5596706082652,20.2259793962751,28.3474909132591,26.4870941851531,25.3028793334961,27.8206413735615,23.9048451014927,26.6067301886422,29.5850663267883,35.1210840797863,25.7076503590035,28.5264323947837,27.4217717806048,28.8710519699823,27.0807006744262,29.053208923247,21.3290926703109,22.6667889779928,21.2690103549384,24.6615802361183,22.9867673952322,28.0202444922271,26.1380786895752,26.5116676697484,24.4875669425593,27.7791367675826,28.4103349958147,26.9126939888178,22.8467447044198,25.9285246210131,19.2999710310231,24.1566819022083,26.2238943917411,22.893820297817,26.3116996045432,23.31616283044
103.964566373288,1.35288917634753,22.4177570988456,26.9790370941162,28.051045315107,32.7150909423828,23.3925842517021,28.5409309387207,29.3837262096456,27.2739654541016,23.0430771442837,25.7945976812894,29.6688938140869,30.4684888379866,29.0935619354248,24.6150061353133,22.7298110961914,20.9442043585899,29.7123935699463,27.6688499450684,31.2945862395445,22.7468375139267,26.7011222839355,24.468010447258,19.7157065703066,27.8517233571693,27.7394215658577,27.5117113040095,25.7611293792725,32.8727222053463,33.0286333049074,22.9891406476407,22.2688809403362,23.9826367433427,27.5876579284668,29.0956081702684,23.8835370348691,26.5233772590945,28.1182060630606,30.7925724029541,23.8030219902493,20.8795944213867,30.7313739776611,19.3279605349133,29.9987411499023,23.6603591918945,24.6927368164062,25.5970596222107,26.8478282928467,24.6738460540771,22.0246147332003,28.2329124450684,23.7466712980231,34.0044013977051,32.8864608764648,19.6653372934052,30.2639949798584,19.9348480106495,23.3050759924572,26.8278579334458,27.9610021727493,25.8045746598696,28.3654671986898,29.7388583164444,28.938179397583,31.1020071029663,19.4709747818478,27.8712202477708,30.1537563323975,30.3206371364046,31.9143291473389,21.1225747011108,20.4980728149414,28.6544172198094,23.1683069229126,26.1443757438719,28.9537487030029,21.4961549640639,30.6787056728828,30.7987066268921,19.2567517174615,31.525802743774,38.1668883662898,24.5814582824707,30.4093863848299,19.9144195986853,21.067736934293,24.6986544380638,20.6097275446591,31.1472164154053,24.6556807974287,26.0484122907835,24.7305655973832,23.1785221099854,28.1805986303505,26.6691354109348,25.3773620605469,28.0561750503168,23.8801286697388,26.3290851593018,22.2620843682182,34.3697918688386,25.7199765662032,28.2273935611868,27.5751012937087,28.7584612528483,26.7588421567466,28.9268406788824,21.4822611294494,22.8548516157246,23.6690304490649,24.6855739379274,23.0309165935205,28.378987633625,26.1935500428904,26.2911458732647,24.2282432483284,27.8226245575771,27.6880556106567,26.7918056218808,22.9386197466574,25.5049132224231,19.2998825074316,24.2849015506633,26.4195293426514,22.781735721262,26.4833556573205,23.4710948944092
103.965376548579,1.34883829989195,23.6997487628906,25.9646186828613,28.3771133422852,31.4674854278564,23.3904455078147,29.0835800170898,29.4070574495075,27.1313095092773,25.2520763364796,25.7982743407937,29.845630645752,30.6577519561272,28.0820808410645,24.0318142458809,22.9349660873413,19.8756232406982,30.0096340179443,26.0890130996704,31.2216529846191,22.530863213306,26.8143749237061,25.0691623687744,19.7569823974978,27.8585342267519,28.1105910102613,27.8704814995598,27.1615009307861,33.1792004903158,33.6031812119611,22.9580566491912,21.939945510449,24.7736940498626,29.5811557769775,29.9433473692366,23.6695784788739,26.6035207759219,28.9230661465578,31.9559803009033,23.7790120595881,22.919116973877,31.5631809234619,19.6769797910072,30.7919330596924,20.6248092651367,24.9692482052109,24.4224770938394,27.3460330963135,25.4438629150391,22.693306033192,27.8102669357583,24.4289588928223,33.9313125610352,33.6279449462891,19.6748152399532,31.4267749786377,19.9335620800405,23.6924823520018,26.8795767582188,25.3005704879761,27.2169146857186,27.9603951772054,29.2080265292579,30.4794268375657,30.6902637481689,19.5501135108971,27.5856175718215,30.2334461212158,28.6496458053589,31.3651752471924,21.1223320731072,21.7392749786377,25.9646186828613,24.5013995170593,25.973766088864,29.4223117828369,21.0523192154245,30.1192595163981,30.7127146720886,25.3790930642022,29.971755027771,36.7939758300781,24.2971229553223,30.7646322734269,19.9112894206585,21.3975714129944,24.4264874988455,20.5490030385404,29.6438999176025,24.5306217392861,24.8294072181716,25.5506855201033,23.358470916748,28.085189617534,24.7590298323298,23.2675247192383,27.0408480204561,24.1434220343799,26.3762260343746,28.9535046335048,34.4917545318604,25.8464497106222,27.9293975512824,26.5389717630555,28.1185022989909,26.8029654179489,28.2758425193835,21.2627502388774,22.5493430838463,23.8207900511365,24.3682332424275,23.3808207149755,27.7676339054952,25.5166803995768,25.9412744798302,24.4763086226773,27.5868632339327,27.9983996912027,27.0977243608639,22.4828488040629,25.5551923563024,19.3002812718003,22.993826829609,26.2615432739258,23.067849569626,26.5113010406494,23.4609127044678
103.965376548579,1.34964847518306,24.0781932929544,26.8118010929653,26.8398464747838,31.6195951189314,23.3909660696159,29.2736922672817,29.544686305793,27.3022150312151,24.0465296348129,25.79704574583,29.9242560522897,30.8912368943795,26.4033787591117,24.1906763528653,22.9073974064418,19.8831507142658,29.832097189767,27.0572949818202,30.6234703063965,22.5935044931765,27.2025350843157,24.7399923233759,19.7470298095016,27.7114158736652,28.1233444933908,27.7887013106437,27.1741253989083,31.1253170740037,32.3250878600846,22.9403058421135,22.06709226651,24.7977042787654,29.5095073154994,29.9876496967059,23.8454830188637,26.4155691516512,28.5546671186776,32.2526757376535,23.7827254996259,22.9759731292725,31.7860758645194,19.5972410051162,31.0132751464844,23.0249952588763,25.3940313763787,24.0577773229767,27.405387878418,27.7996090786476,22.0720240248447,28.9777202084425,23.9872030530657,34.178719656808,32.9165240696498,19.6712539719645,31.3510832105364,19.9339012411738,23.6926598489368,26.7332679455082,22.2604378291539,27.1211159124737,28.0047717321487,29.0689078636232,30.7780715795043,30.7541314533779,19.5044226233523,27.7467024038323,30.6809714181083,28.7307676587786,31.6472381864275,21.1223307321422,21.3137531280518,27.151787293115,24.977169001429,26.3089286239691,30.4748069218227,21.2829412318068,29.7456661406017,31.2708884561937,25.815025223626,30.1515949794224,36.6114496503557,24.6052641187395,30.5869316653266,19.9171191431217,21.3966517551384,24.383651945276,20.5503259154446,30.1841058731079,24.751225002895,25.6019449370973,25.4921885004868,24.1289781842913,28.251222112274,25.1355450177338,24.3901288168771,27.0719425900575,24.5183205504528,26.6326779681321,28.844210283158,34.9286139351981,25.8758994547564,27.90237848136,27.0099527473177,28.7305483670056,27.0946946991005,28.4800743789255,21.2680509335977,22.558537460673,23.7651242699644,24.3028750703827,23.2293699436618,27.7548437297212,25.7154802201908,26.0518739918346,24.927962832538,27.5868972878917,28.1324028181456,27.661713778376,22.5094144010938,25.684809931272,19.3001902804229,23.1164389458644,26.4506688799177,21.5700324235561,25.701762335641,23.2328861781529
103.965376548579,1.35045865047418,25.1417651706272,28.9443198310004,28.2466417086193,33.7348946465386,23.3914631051068,31.3484672970242,31.2980833829735,29.9861460791694,24.0571785588206,25.7958712194338,31.9102580812242,32.5030263670471,30.0537149641249,25.5605716095918,24.1769533157349,19.9980151069947,31.4756253560384,29.8004265891181,32.0050725876936,22.6458429086235,28.5885425143772,25.7118973202176,19.7343584402202,28.2536959793799,27.9392479040403,27.8040192915053,28.6468512217204,33.8242094176,33.1642866284707,22.9299793878723,22.48840120276,26.0006276796288,31.1974463992649,31.2498484748973,23.8864078677572,27.5011691041427,27.8708794406775,34.6703826056586,23.7845894299266,23.2137887742784,34.5919797685411,19.4142489187299,33.8293813069661,24.6620713143745,25.3716920853743,25.4768810909608,29.6354785495334,28.3663987820277,19.6440646406837,29.2215112322259,25.460696750217,33.560563623944,33.8128861321343,19.6680009458573,33.846199883355,19.9342179311106,23.692949587849,27.3933421013846,26.678866428347,28.0013946306734,30.2240862669768,30.6756481661015,31.6983386145698,33.957882033454,19.6092132792495,27.9144048961077,33.0920316908095,31.6064234839545,28.6997222900391,21.1223316369326,23.1888599395752,27.2257185563597,26.5164640978004,27.9157982166644,32.9463702307807,21.2949141447236,32.2429243723551,33.4676999736348,27.3221360312568,32.7342835532294,40.1706165737576,27.5774326324463,30.554809230778,19.912257241901,21.3956745470022,24.6156004846889,20.5517295226889,31.3535836119205,25.2286236122698,25.7102937224913,25.3867125382065,25.7193344963921,28.1373096113112,26.9960834335798,27.8423947228326,27.2456919706203,24.6692452417187,28.2946256640534,30.3930755022155,36.9821368323432,25.8779506287608,28.6032485434806,27.0971977141458,29.1032608053735,27.8711427199696,29.5285172203835,21.4232512798856,22.6078087458948,24.5388872220153,25.3333820782698,22.9017807019815,28.1629622387997,26.3150037604297,26.4834793767328,25.4634088473012,27.6106302435161,28.8871103922526,28.665692753262,22.625516937481,26.1562974862669,19.3000988184971,23.4412122910956,26.8179192013211,23.4374991610901,26.1760045742179,23.1785683102078
103.965376548579,1.35126882576529,25.9104347229004,30.0865412818061,29.4318004184299,34.8837560017904,23.391937784126,32.1897824605306,31.5041750256056,31.285218556722,23.1661675486648,25.7947852709424,31.6728985044691,32.7042490028738,30.7186997731527,26.4731634172368,25.0912393993802,20.345453049671,31.8632286919488,30.4538069831,32.7841420942943,22.686771545444,28.7713915506999,25.1384468785039,19.7245504940933,27.7789725197686,27.7177256551029,27.8006998742744,28.2085933685303,34.1389315455678,32.8236267102901,22.9284872079176,22.507744424031,25.7314830784427,30.9725759294298,30.6279257668389,23.8658134155884,28.0193177921688,27.9022563483169,34.7700356377496,23.7893271084116,23.1519633399116,35.3069161309136,19.3286764142037,34.4601978725857,27.0238973829481,27.9646674262153,26.5197662532733,30.251137415568,29.5097630818685,21.9767429806659,30.2791824413105,19.8514054616292,32.9792826002301,34.3467945522732,19.6650414850497,33.7165781656901,19.934513389936,23.3009478972176,27.8317553020864,26.5634577009413,27.8572242455102,31.1793333742578,31.5225989927806,33.157783932156,35.2711868286133,19.4723069960101,27.8126408441078,33.5690731472439,33.1700309117635,33.8276684216772,21.1223350284045,22.6941774156358,27.6307753649315,27.1378538873461,28.4278708654631,26.7020147111681,21.4269727272038,32.48465707567,35.0928916401333,28.2089914745755,34.360053062439,41.7467274136013,28.2074254353841,30.5393130483593,19.8988759774171,21.3946357314908,24.0399704849797,20.6218215026396,29.1238017612033,25.5450222797462,24.0714043916793,24.8520141799565,25.5967657301161,28.0441396142226,27.7647278032275,29.1798475053575,27.5676141246273,22.2024982240465,28.3463678745327,30.893363221903,37.7968173556858,25.8974809727958,29.1693667926146,27.856164177971,29.5192311268066,28.1132966773338,29.6984036154253,21.2806778599327,22.6507277607802,24.374527403074,25.2876685657153,23.9794622524637,28.5963821462898,27.1541862724282,27.6369936342993,25.9221211505549,27.7592960626235,29.5153672960069,25.7242374420166,23.1689902336474,26.8264446111644,19.3000070118394,23.6986151084027,27.5977352990044,23.3780208684014,26.1085435639193,23.3010127304408
103.965376548579,1.35207900105641,22.5307551489936,28.0430499182807,28.1617395234714,32.848215315077,23.3923912272125,29.878530714247,29.4675119781451,27.8134036593967,23.3879230514689,25.7938310544003,29.9724414613512,31.3502204742231,28.9039458168877,25.0950849905218,22.6301903194851,20.3629190219042,29.0063709682888,27.707947201199,30.4517619468953,22.7186127683976,26.7257012261285,24.4080588031094,19.7155966292969,28.4828510284424,27.5017220181838,27.5069690727252,25.2855432298448,32.9902484328658,32.8923677535202,22.9363553274424,22.6346230750475,22.998113453903,27.8947457207574,29.8788833618164,23.8856998320503,26.4711516959189,27.9966033192452,30.9872108035617,23.7942824233496,22.1083182237261,31.4991183810764,19.3283076185255,31.102778116862,24.3204146491157,24.7281860775418,25.8852665307893,27.4272649553087,29.0817794799805,22.3770933934224,28.8953763242066,23.4700407334942,34.965084499783,34.1626239352756,19.6623604129674,30.8855997721354,19.9347888565407,23.3026268952763,27.8850541216768,27.9096301396688,26.6738008103334,30.065063547205,30.1364447184346,29.9615828196208,32.5450482898288,19.4730669621974,28.5395228281778,31.7475191752116,31.1887946228056,33.5488072501289,21.1223411725209,21.3461248609755,28.1892344683167,25.4728512234158,26.9892929622433,28.7287259717614,21.459691902007,31.4224285700395,33.0032513406542,26.5594508912828,32.3909696168496,39.2015139261881,26.2742256588406,30.4683842935597,19.9028704431004,21.3935310109305,24.6435967907203,20.6229115352221,33.0767904917399,24.8970726866768,25.8511200687444,23.7407753562789,24.7838200463189,28.9672448064785,27.2007394468661,26.5937675899929,27.8783238414591,25.4445468054877,27.7176923751831,30.0638160716425,35.984885333706,25.6100458648505,28.7169820439569,27.2869997540078,29.7614454340052,28.0024251259779,29.6526558979136,21.2860009014745,22.8441507121983,25.0730743837949,24.7425660182083,23.7743616358475,28.3748536254063,27.2087273774324,27.4314416277242,25.2601709365845,27.7630874009608,29.0489562352498,27.0572698430304,22.8240290957763,26.4114245352412,19.2999149967037,24.4064396307658,27.1296350691054,23.2395785246857,26.3209264418421,23.3436143904835
103.965376548579,1.35288917634753,19.7436218261719,27.691281080246,28.0856891998475,32.9633421897888,23.3928245050945,29.8665354251862,29.6029098294374,27.6318385601044,19.0878510475159,25.7930511054215,30.2644113302231,30.8970330370467,28.5808118581772,25.0557479504438,22.9024448394775,20.8640478548475,29.4009592533112,27.8589063882828,30.679657255899,22.8323370822663,26.7532021999359,24.6891457057459,19.7064703795612,28.0897843820045,27.7666895128381,27.5129267784984,25.7195844650269,33.4833432038625,33.3924591281695,22.9532418716944,22.5287400998804,24.0748053963757,27.663815498352,29.8547259569168,23.8973451177572,26.7123907690968,28.6533533143654,31.2595496177673,23.7115403381602,21.9530347989116,31.584282875061,19.3279396718744,30.0112709999084,24.5576810836792,25.3148467540741,25.9472566924904,26.6091191768646,29.3014504909515,22.0755674640094,27.28502424558,23.8971704150227,34.9072551727295,34.0475044250488,19.6599421877449,30.1224482059479,19.9350455503025,23.3043156319993,27.4077826140855,27.7668271794793,26.3817477038707,29.7487153212229,29.9191211268657,29.7365176677704,32.1258307695389,19.4702179242438,28.2817872125666,31.0340031385422,30.6902008599181,33.2220380306244,21.122350363076,20.6574649810791,28.7125641147254,25.2272188925638,26.064330153326,24.4519605636597,21.5036200590634,31.261107596034,32.5486254692078,25.6400152210785,32.1324773458191,38.6007106227903,25.7540307044983,30.326337631666,19.9251261889403,21.3923558548441,24.6715181788361,20.6240639702141,28.5016194581985,24.8379459674033,26.1293533143056,24.5509912489001,24.4597959518433,28.5562676264206,25.0787372836621,26.659987449646,28.6809504880398,25.0777999162674,27.4557321071625,28.8986680058106,36.0294971466064,25.4340656540048,28.8129201729813,27.5281116469296,29.6150650978088,27.3518717285179,29.3160463571569,21.3969751413379,22.8728231061798,24.4703610115205,24.6569980751117,23.1812827124769,28.5945957582709,26.6137898650691,27.1461189418751,24.9488432733301,27.8225420692628,27.671751123165,27.1137598845979,22.6510361055441,26.0474285319036,19.299822919958,24.555364866077,27.0436186790466,23.0560159478068,26.6077948754546,23.4731369018555
