x,y,Date,Value,Year
103.678574495524,1.33884613796818,Mar-Apr 2000,25.8394922653113,2000
103.679384670815,1.33074438505702,Mar-Apr 2000,25.3610151078966,2000
103.679384670815,1.33155456034814,Mar-Apr 2000,25.8727264404297,2000
103.679384670815,1.33236473563925,Mar-Apr 2000,27.9465702904595,2000
103.679384670815,1.33317491093037,Mar-Apr 2000,25.9156887457246,2000
103.679384670815,1.33398508622149,Mar-Apr 2000,25.913978916838,2000
103.679384670815,1.3347952615126,Mar-Apr 2000,24.5728276570638,2000
103.679384670815,1.33560543680372,Mar-Apr 2000,26.0249061837452,2000
103.679384670815,1.33641561209483,Mar-Apr 2000,26.1383724433477,2000
103.679384670815,1.33722578738595,Mar-Apr 2000,26.0557573722627,2000
103.679384670815,1.32993420976591,Mar-Apr 2000,26.0427216121129,2000
103.679384670815,1.33803596267707,Mar-Apr 2000,25.9751138740534,2000
103.679384670815,1.33884613796818,Mar-Apr 2000,25.9174601024006,2000
103.679384670815,1.32750368389256,Mar-Apr 2000,27.9943628311157,2000
103.679384670815,1.32831385918367,Mar-Apr 2000,28.4709599812826,2000
103.679384670815,1.32912403447479,Mar-Apr 2000,27.0866270065308,2000
103.679384670815,1.3396563132593,Mar-Apr 2000,24.0084571838379,2000
103.680194846106,1.33074438505702,Mar-Apr 2000,24.6697552998861,2000
103.680194846106,1.33155456034814,Mar-Apr 2000,25.2144357893202,2000
103.680194846106,1.33236473563925,Mar-Apr 2000,26.5165297190348,2000
103.680194846106,1.33317491093037,Mar-Apr 2000,24.6565193600125,2000
103.680194846106,1.33398508622149,Mar-Apr 2000,25.457303153144,2000
103.680194846106,1.3347952615126,Mar-Apr 2000,26.751720852322,2000
103.680194846106,1.33560543680372,Mar-Apr 2000,26.2776811608529,2000
103.680194846106,1.33641561209483,Mar-Apr 2000,26.6013622811552,2000
103.680194846106,1.33722578738595,Mar-Apr 2000,26.5834707743076,2000
103.680194846106,1.32993420976591,Mar-Apr 2000,25.5382097032335,2000
103.680194846106,1.33803596267707,Mar-Apr 2000,26.3294477901911,2000
103.680194846106,1.33884613796818,Mar-Apr 2000,25.3816831376817,2000
103.680194846106,1.32750368389256,Mar-Apr 2000,27.6832847595215,2000
103.680194846106,1.32831385918367,Mar-Apr 2000,28.7365105946859,2000
103.680194846106,1.32912403447479,Mar-Apr 2000,28.02608511183,2000
103.680194846106,1.3396563132593,Mar-Apr 2000,25.5205268859863,2000
103.681005021397,1.33074438505702,Mar-Apr 2000,25.0700874328613,2000
103.681005021397,1.33155456034814,Mar-Apr 2000,26.0423861609565,2000
103.681005021397,1.33236473563925,Mar-Apr 2000,26.8943191104465,2000
103.681005021397,1.33317491093037,Mar-Apr 2000,25.6385392083062,2000
103.681005021397,1.33398508622149,Mar-Apr 2000,26.198846605089,2000
103.681005021397,1.3347952615126,Mar-Apr 2000,27.126469930013,2000
103.681005021397,1.33560543680372,Mar-Apr 2000,26.8976417202151,2000
103.681005021397,1.33641561209483,Mar-Apr 2000,27.1650695398511,2000
103.681005021397,1.33722578738595,Mar-Apr 2000,27.0878876637161,2000
103.681005021397,1.32993420976591,Mar-Apr 2000,25.9462945726183,2000
103.681005021397,1.33803596267707,Mar-Apr 2000,26.8816592154301,2000
103.681005021397,1.33884613796818,Mar-Apr 2000,26.6774991353353,2000
103.681005021397,1.32750368389256,Mar-Apr 2000,27.2564703623454,2000
103.681005021397,1.32831385918367,Mar-Apr 2000,27.5411465962728,2000
103.681005021397,1.32912403447479,Mar-Apr 2000,27.5078230963813,2000
103.681005021397,1.3396563132593,Mar-Apr 2000,26.2980829874674,2000
103.681815196689,1.33074438505702,Mar-Apr 2000,25.9438137478299,2000
103.681815196689,1.33155456034814,Mar-Apr 2000,26.5447567833794,2000
103.681815196689,1.33236473563925,Mar-Apr 2000,26.4454602135552,2000
103.681815196689,1.33317491093037,Mar-Apr 2000,26.5164816114638,2000
103.681815196689,1.33398508622149,Mar-Apr 2000,27.0957139333089,2000
103.681815196689,1.3347952615126,Mar-Apr 2000,28.0969579484728,2000
103.681815196689,1.33560543680372,Mar-Apr 2000,27.7674260614918,2000
103.681815196689,1.33641561209483,Mar-Apr 2000,27.6979130708849,2000
103.681815196689,1.33722578738595,Mar-Apr 2000,27.5118199427927,2000
103.681815196689,1.32993420976591,Mar-Apr 2000,26.3175563812256,2000
103.681815196689,1.33803596267707,Mar-Apr 2000,27.713112089369,2000
103.681815196689,1.33884613796818,Mar-Apr 2000,27.2069322797987,2000
103.681815196689,1.32750368389256,Mar-Apr 2000,27.4881013234456,2000
103.681815196689,1.32831385918367,Mar-Apr 2000,28.7789497375488,2000
103.681815196689,1.32912403447479,Mar-Apr 2000,26.6222362518311,2000
103.681815196689,1.3396563132593,Mar-Apr 2000,26.7741804122925,2000
103.68262537198,1.33074438505702,Mar-Apr 2000,26.7011330922445,2000
103.68262537198,1.33155456034814,Mar-Apr 2000,25.6856002807617,2000
103.68262537198,1.33236473563925,Mar-Apr 2000,25.4634583791097,2000
103.68262537198,1.33317491093037,Mar-Apr 2000,26.6209814283583,2000
103.68262537198,1.33398508622149,Mar-Apr 2000,27.8539371490479,2000
103.68262537198,1.3347952615126,Mar-Apr 2000,28.4296957651774,2000
103.68262537198,1.33560543680372,Mar-Apr 2000,26.926918665568,2000
103.68262537198,1.33641561209483,Mar-Apr 2000,27.8727953796964,2000
103.68262537198,1.33722578738595,Mar-Apr 2000,27.6645961337619,2000
103.68262537198,1.32993420976591,Mar-Apr 2000,26.4730976952447,2000
103.68262537198,1.33803596267707,Mar-Apr 2000,27.3272103203668,2000
103.68262537198,1.33884613796818,Mar-Apr 2000,28.176349427965,2000
103.68262537198,1.32750368389256,Mar-Apr 2000,26.6996962229411,2000
103.68262537198,1.32831385918367,Mar-Apr 2000,27.300473107232,2000
103.68262537198,1.32912403447479,Mar-Apr 2000,25.8177157508002,2000
103.68262537198,1.3396563132593,Mar-Apr 2000,27.4403088887533,2000
103.68262537198,1.34046648855041,Mar-Apr 2000,26.9267826080322,2000
103.683435547271,1.33074438505702,Mar-Apr 2000,26.5538614061144,2000
103.683435547271,1.33155456034814,Mar-Apr 2000,26.9353845384386,2000
103.683435547271,1.33236473563925,Mar-Apr 2000,28.0146825578478,2000
103.683435547271,1.33317491093037,Mar-Apr 2000,28.2687918345133,2000
103.683435547271,1.33398508622149,Mar-Apr 2000,28.6725343068441,2000
103.683435547271,1.3347952615126,Mar-Apr 2000,29.5038047366672,2000
103.683435547271,1.33560543680372,Mar-Apr 2000,28.8009533352322,2000
103.683435547271,1.33641561209483,Mar-Apr 2000,27.9513314565023,2000
103.683435547271,1.33722578738595,Mar-Apr 2000,27.3304947747125,2000
103.683435547271,1.32993420976591,Mar-Apr 2000,26.7558814154731,2000
103.683435547271,1.33803596267707,Mar-Apr 2000,27.8707760704888,2000
103.683435547271,1.33884613796818,Mar-Apr 2000,29.4453216128879,2000
103.683435547271,1.32750368389256,Mar-Apr 2000,26.8399575551351,2000
103.683435547271,1.32831385918367,Mar-Apr 2000,27.2737988366021,2000
103.683435547271,1.32912403447479,Mar-Apr 2000,27.533587773641,2000
103.683435547271,1.3396563132593,Mar-Apr 2000,29.0110291375054,2000
103.683435547271,1.34046648855041,Mar-Apr 2000,28.1607608795166,2000
103.683435547271,1.34127666384153,Mar-Apr 2000,28.3756484985352,2000
103.684245722562,1.33074438505702,Mar-Apr 2000,28.2152826521132,2000
103.684245722562,1.33155456034814,Mar-Apr 2000,27.8501832750108,2000
103.684245722562,1.33236473563925,Mar-Apr 2000,28.098347345988,2000
103.684245722562,1.33317491093037,Mar-Apr 2000,27.9975844489204,2000
103.684245722562,1.33398508622149,Mar-Apr 2000,28.352504518297,2000
103.684245722562,1.3347952615126,Mar-Apr 2000,29.9183639950222,2000
103.684245722562,1.33560543680372,Mar-Apr 2000,28.548365910848,2000
103.684245722562,1.33641561209483,Mar-Apr 2000,27.8075589074029,2000
103.684245722562,1.33722578738595,Mar-Apr 2000,28.048195944892,2000
103.684245722562,1.32993420976591,Mar-Apr 2000,27.709323671129,2000
103.684245722562,1.33803596267707,Mar-Apr 2000,29.4096705118815,2000
103.684245722562,1.33884613796818,Mar-Apr 2000,28.5318391587999,2000
103.684245722562,1.32750368389256,Mar-Apr 2000,26.4583047231038,2000
103.684245722562,1.32831385918367,Mar-Apr 2000,28.1301587422689,2000
103.684245722562,1.32912403447479,Mar-Apr 2000,28.3933126661513,2000
103.684245722562,1.3396563132593,Mar-Apr 2000,27.8165632883708,2000
103.684245722562,1.34046648855041,Mar-Apr 2000,28.1015165117052,2000
103.684245722562,1.34127666384153,Mar-Apr 2000,27.4117288589478,2000
103.685055897853,1.33074438505702,Mar-Apr 2000,27.9209109412299,2000
103.685055897853,1.33155456034814,Mar-Apr 2000,27.7573079003228,2000
103.685055897853,1.33236473563925,Mar-Apr 2000,28.4359370337592,2000
103.685055897853,1.33317491093037,Mar-Apr 2000,27.9630076090495,2000
103.685055897853,1.33398508622149,Mar-Apr 2000,27.5339395734999,2000
103.685055897853,1.3347952615126,Mar-Apr 2000,28.0584884219699,2000
103.685055897853,1.33560543680372,Mar-Apr 2000,28.2753615909153,2000
103.685055897853,1.33641561209483,Mar-Apr 2000,28.390491909451,2000
103.685055897853,1.33722578738595,Mar-Apr 2000,29.3110001881917,2000
103.685055897853,1.32993420976591,Mar-Apr 2000,27.6668595208062,2000
103.685055897853,1.33803596267707,Mar-Apr 2000,29.6597866482205,2000
103.685055897853,1.33884613796818,Mar-Apr 2000,30.4732511308458,2000
103.685055897853,1.32750368389256,Mar-Apr 2000,26.8534329732259,2000
103.685055897853,1.32831385918367,Mar-Apr 2000,29.9693332248264,2000
103.685055897853,1.32912403447479,Mar-Apr 2000,31.2594186994765,2000
103.685055897853,1.3396563132593,Mar-Apr 2000,28.1689092848036,2000
103.685055897853,1.34046648855041,Mar-Apr 2000,27.9242284562853,2000
103.685055897853,1.34127666384153,Mar-Apr 2000,26.8356600867377,2000
103.685055897853,1.34208683913265,Mar-Apr 2000,26.1428575515747,2000
103.685866073144,1.33074438505702,Mar-Apr 2000,28.3692364162869,2000
103.685866073144,1.33155456034814,Mar-Apr 2000,28.3964994218614,2000
103.685866073144,1.33236473563925,Mar-Apr 2000,28.1635710398356,2000
103.685866073144,1.33317491093037,Mar-Apr 2000,27.3125218285455,2000
103.685866073144,1.33398508622149,Mar-Apr 2000,27.9566368526883,2000
103.685866073144,1.3347952615126,Mar-Apr 2000,28.2840264638265,2000
103.685866073144,1.33560543680372,Mar-Apr 2000,28.5888574388292,2000
103.685866073144,1.33641561209483,Mar-Apr 2000,28.3364649878608,2000
103.685866073144,1.33722578738595,Mar-Apr 2000,27.8892743852403,2000
103.685866073144,1.32993420976591,Mar-Apr 2000,26.811667336358,2000
103.685866073144,1.33803596267707,Mar-Apr 2000,29.3815716637505,2000
103.685866073144,1.33884613796818,Mar-Apr 2000,29.2500252193875,2000
103.685866073144,1.32750368389256,Mar-Apr 2000,26.4065812428792,2000
103.685866073144,1.32831385918367,Mar-Apr 2000,28.6484035915799,2000
103.685866073144,1.32912403447479,Mar-Apr 2000,29.4790128072103,2000
103.685866073144,1.3396563132593,Mar-Apr 2000,27.1667291853163,2000
103.685866073144,1.34046648855041,Mar-Apr 2000,28.265379163954,2000
103.685866073144,1.34127666384153,Mar-Apr 2000,26.8530570136176,2000
103.685866073144,1.34208683913265,Mar-Apr 2000,25.8273815578885,2000
103.685866073144,1.34289701442376,Mar-Apr 2000,25.0263681411743,2000
103.686676248435,1.33074438505702,Mar-Apr 2000,29.9861075083415,2000
103.686676248435,1.33155456034814,Mar-Apr 2000,30.1220819685194,2000
103.686676248435,1.33236473563925,Mar-Apr 2000,29.0482745700412,2000
103.686676248435,1.33317491093037,Mar-Apr 2000,28.7512946658664,2000
103.686676248435,1.33398508622149,Mar-Apr 2000,28.1551200018989,2000
103.686676248435,1.3347952615126,Mar-Apr 2000,28.3046493530273,2000
103.686676248435,1.33560543680372,Mar-Apr 2000,28.3661280737983,2000
103.686676248435,1.33641561209483,Mar-Apr 2000,28.6065224541558,2000
103.686676248435,1.33722578738595,Mar-Apr 2000,28.2936780717638,2000
103.686676248435,1.32993420976591,Mar-Apr 2000,27.1951904296875,2000
103.686676248435,1.33803596267707,Mar-Apr 2000,29.4735959370931,2000
103.686676248435,1.33884613796818,Mar-Apr 2000,29.1042452918159,2000
103.686676248435,1.32750368389256,Mar-Apr 2000,28.7224006652832,2000
103.686676248435,1.32831385918367,Mar-Apr 2000,29.6420103708903,2000
103.686676248435,1.32912403447479,Mar-Apr 2000,30.0840011172824,2000
103.686676248435,1.3396563132593,Mar-Apr 2000,27.8250660366482,2000
103.686676248435,1.34046648855041,Mar-Apr 2000,27.6647016737196,2000
103.686676248435,1.34127666384153,Mar-Apr 2000,26.8414861891005,2000
103.686676248435,1.34208683913265,Mar-Apr 2000,26.7186359829373,2000
103.686676248435,1.34289701442376,Mar-Apr 2000,26.0232763290405,2000
103.686676248435,1.34370718971488,Mar-Apr 2000,26.3760070800781,2000
103.687486423726,1.33074438505702,Mar-Apr 2000,29.8056388431125,2000
103.687486423726,1.33155456034814,Mar-Apr 2000,30.0068469577365,2000
103.687486423726,1.33236473563925,Mar-Apr 2000,29.562347624037,2000
103.687486423726,1.33317491093037,Mar-Apr 2000,29.8672356075711,2000
103.687486423726,1.33398508622149,Mar-Apr 2000,28.1552643246121,2000
103.687486423726,1.3347952615126,Mar-Apr 2000,28.0780419243707,2000
103.687486423726,1.33560543680372,Mar-Apr 2000,28.2429726918538,2000
103.687486423726,1.33641561209483,Mar-Apr 2000,28.733736038208,2000
103.687486423726,1.33722578738595,Mar-Apr 2000,28.2103095584446,2000
103.687486423726,1.32993420976591,Mar-Apr 2000,28.2284391191271,2000
103.687486423726,1.33803596267707,Mar-Apr 2000,29.0639824337429,2000
103.687486423726,1.33884613796818,Mar-Apr 2000,31.1177113850911,2000
103.687486423726,1.32750368389256,Mar-Apr 2000,28.6258290608724,2000
103.687486423726,1.32831385918367,Mar-Apr 2000,30.9151600731744,2000
103.687486423726,1.32912403447479,Mar-Apr 2000,32.1611552768283,2000
103.687486423726,1.3396563132593,Mar-Apr 2000,28.3126379648844,2000
103.687486423726,1.34046648855041,Mar-Apr 2000,28.1052074432373,2000
103.687486423726,1.34127666384153,Mar-Apr 2000,27.9824038611518,2000
103.687486423726,1.34208683913265,Mar-Apr 2000,27.4810928768582,2000
103.687486423726,1.34289701442376,Mar-Apr 2000,27.8127572801378,2000
103.687486423726,1.34370718971488,Mar-Apr 2000,27.0759367261614,2000
103.688296599018,1.33074438505702,Mar-Apr 2000,28.8061618804932,2000
103.688296599018,1.33155456034814,Mar-Apr 2000,30.2727018992106,2000
103.688296599018,1.33236473563925,Mar-Apr 2000,29.9545008341471,2000
103.688296599018,1.33317491093037,Mar-Apr 2000,29.2573897043864,2000
103.688296599018,1.33398508622149,Mar-Apr 2000,27.403190612793,2000
103.688296599018,1.3347952615126,Mar-Apr 2000,28.4264609018962,2000
103.688296599018,1.33560543680372,Mar-Apr 2000,29.4740946027968,2000
103.688296599018,1.33641561209483,Mar-Apr 2000,29.5682254367405,2000
103.688296599018,1.33722578738595,Mar-Apr 2000,29.1592424180773,2000
103.688296599018,1.32993420976591,Mar-Apr 2000,30.4476466708713,2000
103.688296599018,1.33803596267707,Mar-Apr 2000,27.6845188140869,2000
103.688296599018,1.33884613796818,Mar-Apr 2000,29.0483900705973,2000
103.688296599018,1.32750368389256,Mar-Apr 2000,28.5276266733805,2000
103.688296599018,1.32831385918367,Mar-Apr 2000,30.4343524509006,2000
103.688296599018,1.32912403447479,Mar-Apr 2000,30.9410574171278,2000
103.688296599018,1.3396563132593,Mar-Apr 2000,28.2668153974745,2000
103.688296599018,1.34046648855041,Mar-Apr 2000,28.5479672749837,2000
103.688296599018,1.34127666384153,Mar-Apr 2000,28.1968676249186,2000
103.688296599018,1.34208683913265,Mar-Apr 2000,27.3093861473931,2000
103.688296599018,1.34289701442376,Mar-Apr 2000,27.5563695695665,2000
103.688296599018,1.34370718971488,Mar-Apr 2000,26.3216936323378,2000
103.688296599018,1.34451736500599,Mar-Apr 2000,25.831262588501,2000
103.689106774309,1.33074438505702,Mar-Apr 2000,30.0945521460639,2000
103.689106774309,1.33155456034814,Mar-Apr 2000,30.156057993571,2000
103.689106774309,1.33236473563925,Mar-Apr 2000,29.0663348303901,2000
103.689106774309,1.33317491093037,Mar-Apr 2000,29.5752554999457,2000
103.689106774309,1.33398508622149,Mar-Apr 2000,29.3285395304362,2000
103.689106774309,1.3347952615126,Mar-Apr 2000,30.0278402964274,2000
103.689106774309,1.33560543680372,Mar-Apr 2000,29.0975507100423,2000
103.689106774309,1.33641561209483,Mar-Apr 2000,28.6670316060384,2000
103.689106774309,1.33722578738595,Mar-Apr 2000,29.1361813015408,2000
103.689106774309,1.32993420976591,Mar-Apr 2000,32.0776494344076,2000
103.689106774309,1.33803596267707,Mar-Apr 2000,28.2384295993381,2000
103.689106774309,1.33884613796818,Mar-Apr 2000,28.2165156470405,2000
103.689106774309,1.32750368389256,Mar-Apr 2000,29.0782044728597,2000
103.689106774309,1.32831385918367,Mar-Apr 2000,31.83664894104,2000
103.689106774309,1.32912403447479,Mar-Apr 2000,32.812275144789,2000
103.689106774309,1.3396563132593,Mar-Apr 2000,28.5761947631836,2000
103.689106774309,1.34046648855041,Mar-Apr 2000,29.375057220459,2000
103.689106774309,1.34127666384153,Mar-Apr 2000,28.4751483069526,2000
103.689106774309,1.34208683913265,Mar-Apr 2000,26.9451115926107,2000
103.689106774309,1.34289701442376,Mar-Apr 2000,27.6224259270562,2000
103.689106774309,1.34370718971488,Mar-Apr 2000,25.7928858862983,2000
103.689106774309,1.34451736500599,Mar-Apr 2000,26.1497837666915,2000
103.689106774309,1.34532754029711,Mar-Apr 2000,26.2364640781922,2000
103.6899169496,1.33074438505702,Mar-Apr 2000,32.5997901492649,2000
103.6899169496,1.33155456034814,Mar-Apr 2000,33.0293549431695,2000
103.6899169496,1.33236473563925,Mar-Apr 2000,31.4674231211344,2000
103.6899169496,1.33317491093037,Mar-Apr 2000,29.4568273756239,2000
103.6899169496,1.33398508622149,Mar-Apr 2000,29.3582625918918,2000
103.6899169496,1.3347952615126,Mar-Apr 2000,29.7595477634006,2000
103.6899169496,1.33560543680372,Mar-Apr 2000,30.5094362894694,2000
103.6899169496,1.33641561209483,Mar-Apr 2000,28.9362265268962,2000
103.6899169496,1.33722578738595,Mar-Apr 2000,29.6601946089003,2000
103.6899169496,1.32993420976591,Mar-Apr 2000,32.6581382751465,2000
103.6899169496,1.33803596267707,Mar-Apr 2000,29.5714467366536,2000
103.6899169496,1.33884613796818,Mar-Apr 2000,29.495969136556,2000
103.6899169496,1.32750368389256,Mar-Apr 2000,29.3038762410482,2000
103.6899169496,1.32831385918367,Mar-Apr 2000,32.1476421356201,2000
103.6899169496,1.32912403447479,Mar-Apr 2000,32.5837309095595,2000
103.6899169496,1.3396563132593,Mar-Apr 2000,29.2366614871555,2000
103.6899169496,1.34046648855041,Mar-Apr 2000,29.7814258999295,2000
103.6899169496,1.34127666384153,Mar-Apr 2000,28.8072791629367,2000
103.6899169496,1.34208683913265,Mar-Apr 2000,26.9390773773193,2000
103.6899169496,1.34289701442376,Mar-Apr 2000,26.7960084279378,2000
103.6899169496,1.34370718971488,Mar-Apr 2000,26.2330952876264,2000
103.6899169496,1.34451736500599,Mar-Apr 2000,25.9730519543443,2000
103.6899169496,1.34532754029711,Mar-Apr 2000,26.1019011944138,2000
103.6899169496,1.34613771558823,Mar-Apr 2000,26.531774520874,2000
103.690727124891,1.33074438505702,Mar-Apr 2000,32.2802185482449,2000
103.690727124891,1.33155456034814,Mar-Apr 2000,33.070773018731,2000
103.690727124891,1.33236473563925,Mar-Apr 2000,32.0234807332357,2000
103.690727124891,1.33317491093037,Mar-Apr 2000,30.9379121992323,2000
103.690727124891,1.33398508622149,Mar-Apr 2000,29.3093501196967,2000
103.690727124891,1.3347952615126,Mar-Apr 2000,29.3437235090468,2000
103.690727124891,1.33560543680372,Mar-Apr 2000,29.3293766445584,2000
103.690727124891,1.33641561209483,Mar-Apr 2000,28.7663497924805,2000
103.690727124891,1.33722578738595,Mar-Apr 2000,29.7119466993544,2000
103.690727124891,1.32993420976591,Mar-Apr 2000,33.9331813388401,2000
103.690727124891,1.33803596267707,Mar-Apr 2000,30.3992799123128,2000
103.690727124891,1.33884613796818,Mar-Apr 2000,30.3204466501872,2000
103.690727124891,1.32750368389256,Mar-Apr 2000,29.5106652577718,2000
103.690727124891,1.32831385918367,Mar-Apr 2000,30.928643544515,2000
103.690727124891,1.32912403447479,Mar-Apr 2000,32.3907263014052,2000
103.690727124891,1.3396563132593,Mar-Apr 2000,29.6108640034993,2000
103.690727124891,1.34046648855041,Mar-Apr 2000,27.8968094719781,2000
103.690727124891,1.34127666384153,Mar-Apr 2000,28.2905008527968,2000
103.690727124891,1.34208683913265,Mar-Apr 2000,27.4676257239448,2000
103.690727124891,1.34289701442376,Mar-Apr 2000,25.613958146837,2000
103.690727124891,1.34370718971488,Mar-Apr 2000,26.3188031275,2000
103.690727124891,1.34451736500599,Mar-Apr 2000,26.3659296802452,2000
103.690727124891,1.34532754029711,Mar-Apr 2000,22.8044425116645,2000
103.690727124891,1.34613771558823,Mar-Apr 2000,27.3365836143494,2000
103.690727124891,1.34694789087934,Mar-Apr 2000,27.5982036590576,2000
103.691537300182,1.33074438505702,Mar-Apr 2000,32.0205071767171,2000
103.691537300182,1.33155456034814,Mar-Apr 2000,33.4415660434299,2000
103.691537300182,1.33236473563925,Mar-Apr 2000,31.4126841227214,2000
103.691537300182,1.33317491093037,Mar-Apr 2000,30.9196718004015,2000
103.691537300182,1.33398508622149,Mar-Apr 2000,29.6879052056207,2000
103.691537300182,1.3347952615126,Mar-Apr 2000,28.2649336920844,2000
103.691537300182,1.33560543680372,Mar-Apr 2000,27.7580318450928,2000
103.691537300182,1.33641561209483,Mar-Apr 2000,29.4220335218642,2000
103.691537300182,1.33722578738595,Mar-Apr 2000,30.3446915944417,2000
103.691537300182,1.32993420976591,Mar-Apr 2000,34.1175829569499,2000
103.691537300182,1.33803596267707,Mar-Apr 2000,30.5978891584608,2000
103.691537300182,1.33884613796818,Mar-Apr 2000,30.3808761172824,2000
103.691537300182,1.32750368389256,Mar-Apr 2000,27.9109751383464,2000
103.691537300182,1.32831385918367,Mar-Apr 2000,30.3244984944661,2000
103.691537300182,1.32912403447479,Mar-Apr 2000,31.9611032274034,2000
103.691537300182,1.3396563132593,Mar-Apr 2000,29.4937627580431,2000
103.691537300182,1.34046648855041,Mar-Apr 2000,27.4296877119276,2000
103.691537300182,1.34127666384153,Mar-Apr 2000,28.4328305986192,2000
103.691537300182,1.34208683913265,Mar-Apr 2000,28.866217719184,2000
103.691537300182,1.34289701442376,Mar-Apr 2000,26.8506194220649,2000
103.691537300182,1.34370718971488,Mar-Apr 2000,26.3464071485731,2000
103.691537300182,1.34451736500599,Mar-Apr 2000,26.7835699717204,2000
103.691537300182,1.34532754029711,Mar-Apr 2000,26.971965154012,2000
103.691537300182,1.34613771558823,Mar-Apr 2000,27.0572030809191,2000
103.691537300182,1.34694789087934,Mar-Apr 2000,27.2827351093292,2000
103.691537300182,1.34775806617046,Mar-Apr 2000,26.9324035644531,2000
103.692347475473,1.33074438505702,Mar-Apr 2000,31.9406151241726,2000
103.692347475473,1.33155456034814,Mar-Apr 2000,32.8636894226074,2000
103.692347475473,1.33236473563925,Mar-Apr 2000,31.0856878492567,2000
103.692347475473,1.33317491093037,Mar-Apr 2000,30.845325893826,2000
103.692347475473,1.33398508622149,Mar-Apr 2000,29.7312660217285,2000
103.692347475473,1.3347952615126,Mar-Apr 2000,28.8636538187663,2000
103.692347475473,1.33560543680372,Mar-Apr 2000,27.4510917663574,2000
103.692347475473,1.33641561209483,Mar-Apr 2000,28.0072917938232,2000
103.692347475473,1.33722578738595,Mar-Apr 2000,29.3436071607802,2000
103.692347475473,1.32993420976591,Mar-Apr 2000,33.5978118048774,2000
103.692347475473,1.33803596267707,Mar-Apr 2000,30.0532167222765,2000
103.692347475473,1.33884613796818,Mar-Apr 2000,29.6912727355957,2000
103.692347475473,1.32750368389256,Mar-Apr 2000,28.0978679656982,2000
103.692347475473,1.32831385918367,Mar-Apr 2000,30.9927224053277,2000
103.692347475473,1.32912403447479,Mar-Apr 2000,31.772481918335,2000
103.692347475473,1.3396563132593,Mar-Apr 2000,27.6715219285753,2000
103.692347475473,1.34046648855041,Mar-Apr 2000,27.2163535224067,2000
