x,y,f_1,f_3,f_4,f_5,f_6,Avg_RMSE
103.971857950908,1.34073654698079,5.427103637544086,1.6950846319037822,3.7125020697531532,0.27591069704439874,4.021247740475069,3.026369755344098
103.971857950908,1.3415467222719,5.3373523510829415,1.652347288660689,3.7953796961168074,0.11097283357499776,4.0557450571670195,2.990359445320491
103.971857950908,1.34235689756302,5.237700222206186,1.5268369650828788,3.7019744810450383,0.07166965597060226,3.9732999221150394,2.902296249283949
103.971857950908,1.34316707285413,5.129988992957298,1.373940819257335,3.582751719814599,0.13095513568525163,3.7633565204307793,2.7961986376290526
103.971857950908,1.34397724814525,5.08016997557327,1.441696620707667,3.384724785818811,0.16993026195216387,3.7222825096337715,2.759760830737137
103.971857950908,1.34478742343637,5.447805855986537,1.2073944790737698,3.5266037851851877,0.12040546908553296,4.887865835641282,3.038015084994462
103.971857950908,1.34559759872748,6.598822397612356,1.6229938423470323,4.511554444194839,0.6614580745832654,5.46592339452441,3.7721504306523803
103.971857950908,1.3464077740186,6.369046229753899,1.288516766675098,4.03829344901164,0.49556831370028576,5.281614176177573,3.494607787063699
103.971857950908,1.34721794930971,5.764181113639701,0.883554779290133,3.686721082150381,0.2606288824822123,5.128720180205587,3.1447612075536027
103.971857950908,1.34802812460083,6.362691664274099,1.5404178909684951,3.818146480569659,1.034072262784921,5.294796377598082,3.610024935239051
103.971857950908,1.34883829989195,6.243318975539996,1.5702965719885391,3.8792378914899324,1.5450387131280792,5.231005529749655,3.6937795363792403
103.971857950908,1.34964847518306,5.5458604015301525,0.5285392547095071,3.15088311234922,1.6378757413880365,4.855009298970948,3.143633561789573
103.971857950908,1.35045865047418,6.55556164855631,1.2054747063053775,3.4552757106675642,1.4361201213452546,5.236476544564962,3.5777817462878936
103.971857950908,1.35126882576529,6.139081446076911,1.1722315717820457,3.4504022055542194,1.8992230392911047,5.697344203652062,3.6716564932712688
103.971857950908,1.35207900105641,6.352263831201828,0.8563415725478585,3.454335177992924,2.1185294464192204,5.878505312488443,3.731995068130055
103.971857950908,1.35288917634753,6.209572118967461,0.8012123953725911,3.483343152675893,2.443088141493593,5.725456819956648,3.732534525693237
103.971857950908,1.35369935163864,6.088958828300843,0.803044848664662,3.6045635477405717,3.73481740517537,5.768078090484099,3.9998925440731092
103.971857950908,1.35450952692976,5.425075840916232,0.5617257195647873,3.141206940174289,0.9537549086807076,5.207965443298598,3.057945770526923
103.971857950908,1.35531970222087,5.47824429764491,0.46545544337779177,3.2119815526219924,0.31054988586452126,4.906488026197721,2.8745438411413873
103.971857950908,1.35612987751199,4.8774941441855795,0.08651408937124216,3.06627531840563,0.044959161376787904,4.564443328649126,2.527937208397673
103.971857950908,1.35694005280311,5.220542314811148,0.27719824290864636,3.1384677348087386,0.25550149701504665,4.9202711108209485,2.7623961800729058
103.971857950908,1.35775022809422,5.283667166596793,0.26806717307826844,3.2177740976400955,0.14830905402595818,5.037994924827981,2.791162483233819
103.971857950908,1.35856040338534,5.375523691273013,0.19386385679364437,3.3426207169223012,0.16013098505797885,5.083358770538979,2.8310996041171834
103.971857950908,1.35937057867645,5.365686393646186,0.28428351997127876,3.3008772499091776,0.08892549178134956,5.268758091942413,2.861706149450081
103.971857950908,1.36018075396757,5.6056092638701,0.16284835044001866,3.1895231530309864,0.023375076228930425,5.3528979208650895,2.866850752887025
103.971857950908,1.36099092925869,5.3629852807426985,0.09343192050617688,3.097650429380728,0.09305502110961328,5.045770514091977,2.738578633166239
103.971857950908,1.3618011045498,5.1363676893109265,0.1155693737218435,2.920851992534079,0.2228421874804809,4.542185177757979,2.5875632841610616
103.972668126199,1.33992637168967,5.50647655190917,1.8527408753443524,3.6726054344507304,0.2867990907364302,4.309998514659711,3.1257240934200787
103.972668126199,1.34073654698079,5.385931921860706,1.561395484250653,3.6095785591400578,0.1539865051362952,4.003378035242417,2.942854101126026
103.972668126199,1.3415467222719,5.255304847809263,1.4878586278149548,3.522554048189509,0.07458260294503916,4.0474228074731435,2.877544586846382
103.972668126199,1.34235689756302,5.211783533143528,1.4974198177606404,3.474878102315067,0.24492250323049802,4.010352316861727,2.887871254662292
103.972668126199,1.34316707285413,5.09578447985994,1.299707202558782,3.1952780202704893,0.56335716330846,3.9244647764463387,2.815718328488802
103.972668126199,1.34397724814525,5.080000203991908,1.190078187862479,3.1488367404216113,0.9160719797875956,3.6423686622095026,2.7954711548546194
103.972668126199,1.34478742343637,4.911250285582074,1.2910044051395175,3.171517878872862,0.7167672566218464,3.3262006411786267,2.6833480934789855
103.972668126199,1.34559759872748,4.993964311358997,1.0822000013205582,3.3905903548431837,0.5584844921444514,3.876912833732156,2.7804303986798695
103.972668126199,1.3464077740186,5.364999779635397,1.1218930489668324,3.5682373145098722,0.6190297799994084,4.60194705688976,3.055221396000254
103.972668126199,1.34721794930971,6.228218543135824,1.2575599479758566,3.8529124084449258,0.8462950802434861,5.32492782343067,3.5019827606461527
103.972668126199,1.34802812460083,6.699836491335503,1.204657033814211,3.8877357547473395,0.8683610102207311,5.657483881265698,3.6636148342766965
103.972668126199,1.34883829989195,6.836679853711345,1.4627520818538962,4.122060745391799,1.093627806112817,5.330795812741584,3.7691832599622885
103.972668126199,1.34964847518306,6.358829994299899,0.960378714677617,3.393935802847448,1.2053704302665267,5.145450753485438,3.4127931391153856
103.972668126199,1.35045865047418,6.740458413083431,1.1523615187032092,3.481695027179942,1.4359648471743611,5.50859388703357,3.6638147386349025
103.972668126199,1.35126882576529,6.3549702841155025,1.139698663782589,3.353054094152416,2.129854316517598,5.845553659318771,3.764626203577375
103.972668126199,1.35207900105641,6.086014021703832,0.8434048737487245,3.248617836302188,2.888278730457696,5.837132274047633,3.7806895472520146
