x,y,Mar-Apr 2000,May-Jun 2000,Jul-Aug 2000,Sep-Oct 2000,Nov-Dec 2000,Jan-Feb 2001,Mar-Apr 2001,May-Jun 2001,Jul-Aug 2001,Sep-Oct 2001,Jan-Feb 2002,Mar-Apr 2002,May-Jun 2002,Jul-Aug 2002,Sep-Oct 2002,Nov-Dec 2002,Jan-Feb 2003,Mar-Apr 2003,May-Jun 2003,Jul-Aug 2003,Nov-Dec 2003,Jan-Feb 2004,Mar-Apr 2004,May-Jun 2004,Jul-Aug 2004,Sep-Oct 2004,Nov-Dec 2004,Jan-Feb 2005,Mar-Apr 2005,Jul-Aug 2005,Sep-Oct 2005,Nov-Dec 2005,Jan-Feb 2006,Mar-Apr 2006,May-Jun 2006,Jul-Aug 2006,Sep-Oct 2006,Nov-Dec 2006,Jan-Feb 2007,Mar-Apr 2007,May-Jun 2007,Jul-Aug 2007,Sep-Oct 2007,Nov-Dec 2007,Jan-Feb 2008,May-Jun 2008,Sep-Oct 2008,Jan-Feb 2009,Mar-Apr 2009,May-Jun 2009,Jul-Aug 2009,Jan-Feb 2010,Mar-Apr 2010,Nov-Dec 2010,Jan-Feb 2011,Mar-Apr 2011,Jul-Aug 2011,Sep-Oct 2011,Nov-Dec 2011,Jan-Feb 2012,Mar-Apr 2012,May-Jun 2012,Jul-Aug 2012,Sep-Oct 2012,Nov-Dec 2012,Jan-Feb 2013,Mar-Apr 2013,May-Jun 2013,Jul-Aug 2013,Sep-Oct 2013,Nov-Dec 2013,Jan-Feb 2014,Mar-Apr 2014,May-Jun 2014,Jul-Aug 2014,Sep-Oct 2014,Nov-Dec 2014,Jan-Feb 2015,Mar-Apr 2015,May-Jun 2015,Jul-Aug 2015,Sep-Oct 2015,Nov-Dec 2015,Jan-Feb 2016,Mar-Apr 2016,May-Jun 2016,Jul-Aug 2016,Sep-Oct 2016,Nov-Dec 2016,Jan-Feb 2017,Mar-Apr 2017,May-Jun 2017,Jul-Aug 2017,Sep-Oct 2017,Nov-Dec 2017,Jan-Feb 2018,Mar-Apr 2018,May-Jun 2018,Jul-Aug 2018,Sep-Oct 2018,Nov-Dec 2018,Jan-Feb 2019,Mar-Apr 2019,May-Jun 2019,Jul-Aug 2019,Sep-Oct 2019,Nov-Dec 2019,Jan-Feb 2020,Mar-Apr 2020,May-Jun 2020,Jul-Aug 2020,Sep-Oct 2020,Nov-Dec 2020,Jan-Feb 2021,Mar-Apr 2021,May-Jun 2021,Jul-Aug 2021,Sep-Oct 2021,Nov-Dec 2021,Jan-Feb 2022,Mar-Apr 2022,May-Jun 2022,Jul-Aug 2022,Sep-Oct 2022
103.964566373288,1.35045865047418,23.7750644190715,27.5378971099854,27.5193176269531,32.3145065307617,23.3912253039526,29.4001951217651,29.7121633016883,27.8455581665039,24.0153264673393,25.7970576166196,29.8918166160583,31.1182231280693,29.3158540725708,24.7430519802901,22.5466742515564,20.0022723017967,29.54225730896,26.9615602493286,30.8249716737071,22.6691331327729,27.795970916748,24.2978639602661,19.7409965533155,27.0174760625402,27.8525383735748,27.806839724838,26.2925987243652,32.4990431342972,31.8862527339266,22.9695031542761,22.3538901509014,24.5290070284424,28.0145673751831,29.813865877671,23.8829837501393,26.0651460681041,28.7121611170155,31.1723279953003,23.7908085954726,22.9762392044067,30.729398727417,19.4146445009294,30.5400390625,24.2202391253459,24.7991151809692,25.289892674269,26.7896661758423,27.5387073356492,21.9194494870994,28.2718442439824,23.1933889389038,32.6819925326395,32.9143905639648,19.6735419666686,30.5400390625,19.9340249121993,23.6947836708958,26.3607935692965,26.1552563354389,26.5845123057837,26.9592523574829,28.9221352318394,28.1443071365356,30.7683095932007,19.4724642474197,27.7295997080391,28.4273780186971,27.0671822230021,27.2356715951974,23.3135357176437,21.1312370300293,25.6874530083207,24.0876119138596,20.7086742695163,24.9529573274763,27.9281247456868,23.4363454085758,27.8004583844713,29.8850339733969,24.1228890407583,26.3424977769546,26.0894931332333,21.8402607127405,23.9529928737685,26.5337841510773,26.0065110054252,22.8197386974815,23.5044692052229,23.226060318108,20.6659648569774,26.2047282548892,23.5938930398565,24.3702778224361,25.0474976614505,24.0380601882935,25.5019016456662,24.2049096041493,26.7169221242269,25.9934645593854,22.1455643597089,25.5096767071186,26.8680467736912,27.0415956283804,25.5184408182158,26.8631787196311,26.1169488939982,28.6900968092963,24.6919314389646,26.2427896180583,22.1219158023951,23.4586206956622,21.5822671576838,22.1949547709442,22.7863010610108,22.8786424920118,24.5148051899285,25.3291553991693,24.4525816780774,24.3676049205161,22.0449493403648,25.2691599960535,23.4960195068266,21.7738479317599,25.5189303012929
103.964566373288,1.35126882576529,23.4037443225464,27.6583698272705,27.4525009155273,32.4816165924072,23.3916985025699,29.5549900054932,29.6077628198981,28.2556953430176,23.5083332675837,25.796112067054,30.1082004547119,31.0753935295071,29.3854036331177,24.8616985591058,22.8008810043335,20.35130851154,29.3596466064453,26.8112905502319,30.4946572076592,22.6993865612876,27.111185836792,24.1405265843467,19.7326329003509,25.9091945648193,27.6743911293051,27.5181764345419,25.874552154541,32.4556493446239,32.5303611390774,22.968875595879,22.432586316369,23.8231064038405,27.1280559539795,29.3761373772279,23.9072181050725,26.128360275405,28.5784653330541,30.7989231109619,23.794374997362,22.6038970947266,31.0588088989258,19.3286631446982,30.5854961395264,24.0342475891113,25.0098777770996,25.2619321617146,27.1590072631836,26.042603302002,22.2248632508584,28.0866233626062,23.7626392364502,27.1482849121094,32.6220283508301,19.6705436601359,31.0315673828125,19.9343177208665,23.3019535055016,26.7317628150622,23.0708366394043,26.2636651768178,28.2494388141369,29.0525928803347,29.1472492218018,31.1802110671997,19.4731651856497,27.7450351953552,28.644780476888,27.7048849741618,27.6581746614953,23.1883802889529,20.9892578125,25.6616561491554,24.0187557573934,20.8056983494152,25.243631798323,27.8915857950846,23.4782440877306,27.9181586460324,29.8993496751144,24.4111120999421,26.7544343820866,26.0779481786887,21.8454464701419,24.0078446630485,26.9247932434082,26.2290958768074,22.7968812450121,23.5018497518498,23.1997646644174,20.6222438567782,26.3294760065439,24.2467702683553,24.4786837803233,25.1406173830628,24.7115187851312,24.0492207595298,24.6615456582281,27.1854910532633,26.1196752726049,22.4364430237111,25.6108050028483,27.0061368215079,27.4012587653416,25.484503408141,27.1491529666358,26.3125581891132,28.5052342520758,24.8876977398988,26.2698747707924,22.3448098716766,23.5701615331473,22.1460932939247,22.333049084401,22.9663840033389,23.2853371906135,24.7388307812782,25.7234792507235,24.7068498106116,24.630452384645,22.0851517721847,25.5011337600333,23.99928593598,22.0062112921523,25.7762131989965
103.964566373288,1.35207900105641,22.9668721435163,27.2735001700265,27.995779437516,32.1365280151367,23.3921511566527,28.64375604902,29.1394524895541,27.1373958587646,23.059250949654,25.7952826028205,29.3948872429984,30.7417378945052,28.6805117470877,24.5982697040557,22.0365513392857,20.6141914599957,29.4280294690813,27.0442250115531,31.3358684298945,22.7252177211233,26.4727142878941,24.358701206928,19.7239566526094,28.960394178118,27.6728442166146,27.5063475421323,25.0210271562849,32.3103777477728,32.3971841207612,22.9755289521882,22.231580298547,22.7576414280642,26.7686658586775,26.2019154684884,23.870590917446,25.8335085612426,28.0780910025571,30.0726667131696,23.7155111917263,21.6144245692662,29.8999396732875,19.3283114723209,29.5605117252895,22.5146040235247,24.3756065368652,25.3312457962313,26.4979624067034,21.1292539324079,22.3573647830136,28.1338325334546,23.6340488424262,33.8876767839704,32.6565807887486,19.6678135324771,30.3133019038609,19.9345917395308,23.3035081758447,26.8190371176901,28.258871623448,26.0040296434439,28.4986029216761,28.9939010319716,28.6683714730399,30.8854743412563,19.4703283395149,27.8342262189928,28.5671305883498,28.4669763186086,27.7454641289998,23.0389072555691,20.7051966530936,25.6649285561128,23.5465424570015,20.9195650552943,25.0707671297229,27.0789873032343,23.4345240500327,27.7573675247091,29.7630382166042,24.0772983887163,27.3404778676045,26.1934000480403,21.861746115397,23.9155473959867,26.7400047438485,26.0412327377199,23.0087062090665,23.5044864672498,23.3503636092865,20.6233091329882,26.7707154969511,24.2212715423276,24.6030877719121,24.5285467014945,22.6152470452445,25.8598471988898,24.6807038392224,27.1383226485479,26.2130611263842,22.698967487275,25.7357873462495,26.9923076661624,27.4896135257377,25.3260454253975,27.0150503793266,26.2619478921742,28.8710519699823,25.0400028515645,26.5986989702033,22.4409045020555,23.6827754461846,22.2912601483404,21.0502705364125,23.3439840823261,23.141185187311,24.949813854296,25.9537384169442,25.0103083491026,24.4875669425593,22.0734013050763,25.7796640876282,23.9681002048102,21.9911766302384,25.9285246210131
103.964566373288,1.35288917634753,22.4177570988456,26.9790370941162,28.051045315107,32.7150909423828,23.3925842517021,28.5409309387207,29.3837262096456,27.2739654541016,23.0430771442837,25.7945976812894,29.6688938140869,30.4684888379866,29.0935619354248,24.6150061353133,22.7298110961914,20.9442043585899,29.7123935699463,27.6688499450684,31.2945862395445,22.7468375139267,26.7011222839355,24.468010447258,19.7157065703066,27.8517233571693,27.7394215658577,27.5117113040095,25.7611293792725,32.8727222053463,33.0286333049074,22.9891406476407,22.2688809403362,23.9826367433427,27.5876579284668,29.0956081702684,23.8835370348691,26.5233772590945,28.1182060630606,30.7925724029541,23.8030219902493,20.8795944213867,30.7313739776611,19.3279605349133,29.9987411499023,23.6603591918945,24.6927368164062,25.5970596222107,26.8478282928467,24.6738460540771,22.0246147332003,28.2329124450684,23.7466712980231,34.0044013977051,32.8864608764648,19.6653372934052,30.2639949798584,19.9348480106495,23.3050759924572,26.8278579334458,27.9610021727493,25.8045746598696,28.3654671986898,29.7388583164444,28.938179397583,31.1020071029663,19.4709747818478,27.8712202477708,28.5357611338298,28.604842126174,27.7952171218345,23.0487618730507,20.4980728149414,25.9676698098311,23.4552513123806,21.0319719580213,25.1018912604466,26.6725145975749,23.4638437963094,27.7979096474562,29.6219006377788,21.3432623506593,27.357249125267,26.5135340300429,21.7245349591512,23.8430443833854,26.6829719543457,26.0525567034186,23.0159603288813,23.3394444308804,23.3631711307857,20.6097275446591,26.5698528241075,24.155542668139,24.6611660799486,25.0323426013457,23.9549980163574,25.7504973239108,24.6656775408388,27.078658803304,26.225793411627,22.6717381422199,25.5255427042643,23.9286777502468,27.1815964145856,25.4539744554016,26.8015316207448,26.2646214257253,28.7584612528483,24.9230523804421,26.5214254180748,22.5209689115356,23.8440295459811,22.2556600709088,22.4747838157714,23.4064773088972,23.1154173194294,25.2179595043749,25.9470571015648,24.9668987118417,24.2282432483284,22.0842817307552,25.5894397627243,23.9567127315333,21.8210781807365,25.5049132224231
103.965376548579,1.34883829989195,23.6997487628906,25.9646186828613,28.3771133422852,31.4674854278564,23.3904455078147,29.0835800170898,29.4070574495075,27.1313095092773,25.2520763364796,25.7982743407937,29.845630645752,30.6577519561272,28.0820808410645,24.0318142458809,22.9349660873413,19.8756232406982,30.0096340179443,26.0890130996704,31.2216529846191,22.530863213306,26.8143749237061,25.0691623687744,19.7569823974978,27.8585342267519,28.1105910102613,27.8704814995598,27.1615009307861,33.1792004903158,33.6031812119611,22.9580566491912,21.939945510449,24.7736940498626,29.5811557769775,29.9433473692366,23.6695784788739,26.6035207759219,28.9230661465578,31.9559803009033,23.7790120595881,22.919116973877,31.5631809234619,19.6769797910072,30.7919330596924,20.6248092651367,24.9692482052109,24.4224770938394,27.3460330963135,25.4438629150391,22.693306033192,27.8102669357583,24.4289588928223,33.9313125610352,33.6279449462891,19.6748152399532,31.4267749786377,19.9335620800405,23.6924823520018,26.8795767582188,25.3005704879761,27.2169146857186,27.9603951772054,29.2080265292579,30.4794268375657,30.6902637481689,19.5501135108971,27.5856175718215,28.5600865681966,27.5868542989095,27.4995048134292,23.0843357573684,21.7392749786377,25.3070413176773,24.1759366002051,20.6934675950495,24.9709388342774,27.6598580678304,23.2272617379949,27.696226755778,29.6228302064049,24.0790324494757,26.5178003437,26.3230813929138,21.8238416926383,23.9435940390627,25.6425051689148,25.8298854633473,22.7576176383037,22.9067054008258,23.251302642467,20.5490030385404,25.316483381134,23.851289869523,23.7209778031541,25.2363408648259,23.9935636520386,25.5837760147899,23.1206945287571,25.866558710734,25.6771681389894,22.5823334528693,25.4698693531166,26.7826304896854,26.868530785,25.3667244029678,26.5528739312173,25.6383125657512,28.1185022989909,25.018131815072,26.1575357818523,22.0742881539445,23.2366078526098,20.3412046432495,22.443916282947,22.7587432636149,23.2824312983802,24.825597207246,25.3565564155579,24.6073251219958,24.4763086226773,22.0060971136241,25.2640227592754,23.8003630950317,21.5950630683302,25.5551923563024
103.965376548579,1.34964847518306,24.0781932929544,26.8118010929653,26.8398464747838,31.6195951189314,23.3909660696159,29.2736922672817,29.544686305793,27.3022150312151,24.0465296348129,25.79704574583,29.9242560522897,30.8912368943795,26.4033787591117,24.1906763528653,22.9073974064418,19.8831507142658,29.832097189767,27.0572949818202,30.6234703063965,22.5935044931765,27.2025350843157,24.7399923233759,19.7470298095016,27.7114158736652,28.1233444933908,27.7887013106437,27.1741253989083,31.1253170740037,32.3250878600846,22.9403058421135,22.06709226651,24.7977042787654,29.5095073154994,29.9876496967059,23.8454830188637,26.4155691516512,28.5546671186776,32.2526757376535,23.7827254996259,22.9759731292725,31.7860758645194,19.5972410051162,31.0132751464844,23.0249952588763,25.3940313763787,24.0577773229767,27.405387878418,27.7996090786476,22.0720240248447,28.9777202084425,23.9872030530657,34.178719656808,32.9165240696498,19.6712539719645,31.3510832105364,19.9339012411738,23.6926598489368,26.7332679455082,22.2604378291539,27.1211159124737,28.0047717321487,29.0689078636232,30.7780715795043,30.7541314533779,19.5044226233523,27.7467024038323,29.1512943449475,27.7632596152169,27.6748062180671,23.1637410969469,21.3137531280518,25.6916020815496,24.4872430376222,20.2064281251234,25.1974001396172,28.2289776574998,23.4933916115555,27.6608454840524,30.0540740973304,24.3739277604184,26.6058418649744,26.2647404661646,21.8988118625549,24.0622116448408,26.4055583817618,25.9447592864788,22.8652589596217,23.5072040332291,23.2227438371216,20.5503259154446,26.104300578507,24.148382619776,24.2258961242645,25.3629101217908,24.6180625643049,25.7491530252286,23.5071977761191,26.6746391114734,26.1285880248187,22.9020211765686,25.7386881993416,26.869912007879,27.230519567973,25.4632464358832,26.55416844924,26.0800953350794,28.7305483670056,25.0671339378138,26.3346989231436,22.182112049658,23.3553624684051,21.4227574505164,22.4531092171106,22.1542944030234,23.2982354663982,24.8407964390476,25.6036898454497,24.7096778888462,24.927962832538,22.0084825681131,25.5026723509696,24.1280836567435,21.7475714329927,25.684809931272
103.965376548579,1.35045865047418,25.1417651706272,28.9443198310004,28.2466417086193,33.7348946465386,23.3914631051068,31.3484672970242,31.2980833829735,29.9861460791694,24.0571785588206,25.7958712194338,31.9102580812242,32.5030263670471,30.0537149641249,25.5605716095918,24.1769533157349,19.9980151069947,31.4756253560384,29.8004265891181,32.0050725876936,22.6458429086235,28.5885425143772,25.7118973202176,19.7343584402202,28.2536959793799,27.9392479040403,27.8040192915053,28.6468512217204,33.8242094176,33.1642866284707,22.9299793878723,22.48840120276,26.0006276796288,31.1974463992649,31.2498484748973,23.8864078677572,27.5011691041427,27.8708794406775,34.6703826056586,23.7845894299266,23.2137887742784,34.5919797685411,19.4142489187299,33.8293813069661,24.6620713143745,25.3716920853743,25.4768810909608,29.6354785495334,28.3663987820277,19.6440646406837,29.2215112322259,25.460696750217,33.560563623944,33.8128861321343,19.6680009458573,33.846199883355,19.9342179311106,23.692949587849,27.3933421013846,26.678866428347,28.0013946306734,30.2240862669768,30.6756481661015,31.6983386145698,33.957882033454,19.6092132792495,27.9144048961077,31.1548514895969,29.9981429488571,26.1172236935104,23.1897922196189,23.1888599395752,25.9604012645661,25.6953283973962,20.8322948703095,26.2717530453373,29.9606989401358,23.929169064498,29.3774355075977,31.7045364319149,25.252027832274,28.1267696756778,27.1193613318249,22.3407391941136,24.444023285343,28.2335437668694,26.4184803624302,23.0903629433793,23.5046757793182,23.3773764969604,20.5517295226889,27.2396385477111,24.838023569969,24.510174598777,25.652704943304,25.7789125442505,25.9019218042487,24.9929522468586,28.835716176916,26.6224234097746,23.5091861868437,27.1432195312214,27.9173400681771,28.4283187579288,25.5490032945476,27.0619573811889,26.5120156049921,29.1032608053735,25.4338165057667,27.0832610173084,22.2416237164614,23.7605190257192,22.1422627258292,23.0092654675001,23.5048349238695,23.3096634961495,25.1500928455095,26.2162250768768,25.0486003115124,25.4634088473012,22.0187008924056,25.9394138008129,24.842731537774,22.0184921033053,26.1562974862669
103.965376548579,1.35126882576529,25.9104347229004,30.0865412818061,29.4318004184299,34.8837560017904,23.391937784126,32.1897824605306,31.5041750256056,31.285218556722,23.1661675486648,25.7947852709424,31.6728985044691,32.7042490028738,30.7186997731527,26.4731634172368,25.0912393993802,20.345453049671,31.8632286919488,30.4538069831,32.7841420942943,22.686771545444,28.7713915506999,25.1384468785039,19.7245504940933,27.7789725197686,27.7177256551029,27.8006998742744,28.2085933685303,34.1389315455678,32.8236267102901,22.9284872079176,22.507744424031,25.7314830784427,30.9725759294298,30.6279257668389,23.8658134155884,28.0193177921688,27.9022563483169,34.7700356377496,23.7893271084116,23.1519633399116,35.3069161309136,19.3286764142037,34.4601978725857,27.0238973829481,27.9646674262153,26.5197662532733,30.251137415568,29.5097630818685,21.9767429806659,30.2791824413105,19.8514054616292,32.9792826002301,34.3467945522732,19.6650414850497,33.7165781656901,19.934513389936,23.3009478972176,27.8317553020864,26.5634577009413,27.8572242455102,31.1793333742578,31.5225989927806,33.157783932156,35.2711868286133,19.4723069960101,27.8126408441078,31.5392807854546,31.2237369396068,28.62964699522,23.1463487197263,22.6941774156358,26.1478967617084,26.2162847351028,21.3188759426022,26.6163166211975,28.0220207638211,23.9919322240366,29.4995506781119,32.8306155253061,26.0177068816933,29.0148328840422,27.4357102906974,22.4380008767714,24.6412102738062,28.862255944146,26.6566450990591,23.2049464466476,23.5018378706205,22.9239547944416,20.6218215026396,26.1886362477992,25.2573673029136,24.0697746741595,25.4977981689926,25.8675880432129,25.9046299870945,25.5962690560648,29.5294710088659,26.8054685904354,22.5741370809313,27.3176832102779,28.093804140503,28.9891074820905,25.6909181417807,27.5734303227393,27.1002789166572,29.5192311268066,25.5719191527192,27.3617105179381,22.4516905049155,24.0007946305728,22.6169509920512,22.9654429975627,23.7016043331967,23.9656176292332,25.2152222553281,26.9108489531818,25.6411669862332,25.9221211505549,22.0682282071464,26.3454374868905,23.4605256245279,22.4421960749205,26.8264446111644
103.965376548579,1.35207900105641,22.5307551489936,28.0430499182807,28.1617395234714,32.848215315077,23.3923912272125,29.878530714247,29.4675119781451,27.8134036593967,23.3879230514689,25.7938310544003,29.9724414613512,31.3502204742231,28.9039458168877,25.0950849905218,22.6301903194851,20.3629190219042,29.0063709682888,27.707947201199,30.4517619468953,22.7186127683976,26.7257012261285,24.4080588031094,19.7155966292969,28.4828510284424,27.5017220181838,27.5069690727252,25.2855432298448,32.9902484328658,32.8923677535202,22.9363553274424,22.6346230750475,22.998113453903,27.8947457207574,29.8788833618164,23.8856998320503,26.4711516959189,27.9966033192452,30.9872108035617,23.7942824233496,22.1083182237261,31.4991183810764,19.3283076185255,31.102778116862,24.3204146491157,24.7281860775418,25.8852665307893,27.4272649553087,29.0817794799805,22.3770933934224,28.8953763242066,23.4700407334942,34.965084499783,34.1626239352756,19.6623604129674,30.8855997721354,19.9347888565407,23.3026268952763,27.8850541216768,27.9096301396688,26.6738008103334,30.065063547205,30.1364447184346,29.9615828196208,32.5450482898288,19.4730669621974,28.5395228281778,30.0028669569227,29.5161594527652,28.3210604065954,23.2465318044333,21.3461248609755,26.0485600963518,25.0149939045267,21.3012926317666,25.6605100796012,28.0511490532589,23.71890138388,28.5580540131986,31.2639760175073,24.8293831030383,27.7484207536676,26.7832415794464,22.0812918373117,24.3085340732476,27.8141656451755,26.3682121263989,22.9506695900188,23.4986599828289,23.3263976301518,20.6229115352221,27.8523913048532,24.5634411150737,24.7402638412775,24.7253484067291,25.053322898017,26.2053299500652,25.162897919385,28.0631777445475,25.9701531649546,23.5503962155478,26.6799345369692,27.4806804957291,27.9467690096073,25.3768664688474,27.2650375756607,26.4270531680161,29.7614454340052,25.4607055882231,27.3035400424513,22.6142350748826,24.0703278008035,22.7831590924284,23.3943370653084,23.5169604326645,23.7595550016526,24.4922432706635,26.8986183802287,25.5706154458282,25.2601709365845,22.0680036000516,26.243767524883,24.1563133947355,22.1575379288379,26.4114245352412
103.965376548579,1.35288917634753,19.7436218261719,27.691281080246,28.0856891998475,32.9633421897888,23.3928245050945,29.8665354251862,29.6029098294374,27.6318385601044,19.0878510475159,25.7930511054215,30.2644113302231,30.8970330370467,28.5808118581772,25.0557479504438,22.9024448394775,20.8640478548475,29.4009592533112,27.8589063882828,30.679657255899,22.8323370822663,26.7532021999359,24.6891457057459,19.7064703795612,28.0897843820045,27.7666895128381,27.5129267784984,25.7195844650269,33.4833432038625,33.3924591281695,22.9532418716944,22.5287400998804,24.0748053963757,27.663815498352,29.8547259569168,23.8973451177572,26.7123907690968,28.6533533143654,31.2595496177673,23.7115403381602,21.9530347989116,31.584282875061,19.3279396718744,30.0112709999084,24.5576810836792,25.3148467540741,25.9472566924904,26.6091191768646,29.3014504909515,22.0755674640094,27.28502424558,23.8971704150227,34.9072551727295,34.0475044250488,19.6599421877449,30.1224482059479,19.9350455503025,23.3043156319993,27.4077826140855,27.7668271794793,26.3817477038707,29.7487153212229,29.9191211268657,29.7365176677704,32.1258307695389,19.4702179242438,28.2817872125666,29.3648844559987,29.0623545213633,26.8905904909495,23.0985553380242,20.6574649810791,26.1919970769578,24.7026919179064,21.1870394784996,25.0471654795771,24.7903675238291,23.605900091392,28.3394354543459,30.9135960727343,23.370298386312,27.6483345378726,26.6194792862276,21.9592394838333,24.1507687815694,27.485055565834,26.2226832405352,22.8357535308497,23.5005679865301,23.3450396065888,20.6240639702141,25.2412427454153,24.3923101369324,24.8365187528806,25.0049935735518,24.668123960495,25.9371563426888,24.1931096175969,27.8290893236796,26.9484576794974,23.3356966678603,26.4234114487966,26.836831019953,27.924707379614,25.3609303157505,27.2993745662682,26.420268661684,29.6150650978088,25.2376942382345,27.0837311546018,22.6803908226036,24.0476884755361,22.7328083612476,22.9883359164436,23.4717675871671,23.3466913561822,25.3605814767288,26.3887251531277,25.4159284429613,24.9488432733301,22.092026811503,25.8203605139132,24.2468614230822,21.837663590844,26.0474285319036
