x,y,Mar-Apr 2000,May-Jun 2000,Jul-Aug 2000,Sep-Oct 2000,Nov-Dec 2000,Jan-Feb 2001,Mar-Apr 2001,May-Jun 2001,Jul-Aug 2001,Sep-Oct 2001,Jan-Feb 2002,Mar-Apr 2002,May-Jun 2002,Sep-Oct 2002,Nov-Dec 2002,Jan-Feb 2003,Mar-Apr 2003,May-Jun 2003,Jul-Aug 2003,Nov-Dec 2003,Jan-Feb 2004,Mar-Apr 2004,May-Jun 2004,Jul-Aug 2004,Sep-Oct 2004,Nov-Dec 2004,Jan-Feb 2005,Mar-Apr 2005,Jul-Aug 2005,Sep-Oct 2005,Nov-Dec 2005,Jan-Feb 2006,Mar-Apr 2006,May-Jun 2006,Jul-Aug 2006,Sep-Oct 2006,Nov-Dec 2006,Jan-Feb 2007,Mar-Apr 2007,May-Jun 2007,Sep-Oct 2007,Nov-Dec 2007,Jan-Feb 2008,May-Jun 2008,Sep-Oct 2008,Jan-Feb 2009,Mar-Apr 2009,May-Jun 2009,Jul-Aug 2009,Jan-Feb 2010,Mar-Apr 2010,Jan-Feb 2011,Mar-Apr 2011,Jul-Aug 2011,Sep-Oct 2011,Nov-Dec 2011,Jan-Feb 2012,Mar-Apr 2012,May-Jun 2012,Jul-Aug 2012,Sep-Oct 2012,Nov-Dec 2012,Jan-Feb 2013,Mar-Apr 2013,May-Jun 2013,Jul-Aug 2013,Sep-Oct 2013,Nov-Dec 2013,Jan-Feb 2014,Mar-Apr 2014,May-Jun 2014,Jul-Aug 2014,Sep-Oct 2014,Nov-Dec 2014,Jan-Feb 2015,Mar-Apr 2015,May-Jun 2015,Jul-Aug 2015,Sep-Oct 2015,Nov-Dec 2015,Jan-Feb 2016,Mar-Apr 2016,May-Jun 2016,Jul-Aug 2016,Sep-Oct 2016,Nov-Dec 2016,Jan-Feb 2017,Mar-Apr 2017,May-Jun 2017,Jul-Aug 2017,Sep-Oct 2017,Nov-Dec 2017,Jan-Feb 2018,Mar-Apr 2018,May-Jun 2018,Jul-Aug 2018,Sep-Oct 2018,Nov-Dec 2018,Jan-Feb 2019,Mar-Apr 2019,May-Jun 2019,Jul-Aug 2019,Sep-Oct 2019,Nov-Dec 2019
103.67533379436,1.33074438505702,25.6949656350272,25.366828404752,22.9220857088812,31.3300859114054,23.926594052996,22.6910172497211,30.4139962877546,27.2397567204067,27.8617485591343,23.1806903455642,27.9836722899904,27.7364330791755,28.4390180334917,24.723546073408,25.094386781965,28.4793554033552,25.4002592688074,30.6563579742202,26.4100719596659,21.3348195082514,18.7157685416085,20.8411345782374,29.2335198027577,28.6920174189976,32.2007991245815,26.5209792000907,31.2947491237095,34.3048588888986,23.2755936493544,24.5482739176157,27.1039900098528,28.3782907213484,30.9098694444637,23.4191911907296,26.0602573803647,26.9370176855975,30.8429401942662,23.865959440412,26.846212408046,26.7110735768108,28.0023367745536,26.8801450819535,26.2238827598134,26.5942687369235,22.7020426361659,29.1813084615903,27.8798769656958,29.2520121974113,26.7446686880929,20.9751750448502,32.2813190142153,28.290822165353,23.010459815865,19.9312852592617,23.7480917463272,28.2089650290353,22.7400197982788,23.622988252793,32.9357446943011,23.9014952523368,24.3639226099601,24.8103126243077,26.575970059677,28.3317219870431,27.3700412568592,27.0233767909637,23.9302182353867,20.8415041878807,25.2941241497084,23.130105846298,22.4169640728513,26.6699299134184,25.1071956245781,22.5138624201318,26.6767674441327,27.5700370725035,25.1527170852168,26.1865783469381,25.2253615627413,22.6522065571376,24.3125286906112,24.7543069163074,24.2232027512032,25.7847874318811,24.9236559186663,27.3705829967812,21.1068513543632,24.9864637362155,23.4325402656587,24.3881372123488,24.3777884476735,22.7534453132868,26.9689251031927,30.0114530835833,25.4419789451148,25.7084953175193,22.6659789836324,23.1647228465342,24.8087056695933,27.1837828791889,25.9124476289084,27.0647598833314,25.382463913664,25.4445880444465
103.67533379436,1.33155456034814,24.7928033189632,25.4245030975181,22.9234645306018,31.0764500691315,24.130573611479,22.6355719187829,29.9533927100045,26.8039984021868,27.4799701145717,23.1787314759869,27.94303227482,28.0879560374236,28.3238140467554,24.3093694250541,25.0917794363839,27.9550315311977,24.6296151761254,30.1961783352967,26.4079480620366,21.3369170144088,22.2110843633517,20.8240178092601,29.1391026321143,27.6811466217041,30.4832057433956,25.3487946646554,30.5374734623265,33.2223141335273,21.605378343371,24.5329597848972,26.7837546212333,28.0919864624019,30.4869181171082,24.254131115387,25.9418030853431,26.9863921324022,30.2359737084046,24.3725205866914,26.8462531644528,26.689595608875,27.9250599997384,26.9359884675804,25.9000207343554,26.64677478531,22.7271429663108,29.736967086792,27.6365762217984,29.0127320211489,26.3025458662578,20.9856240937168,32.3337371767824,28.2413166591099,23.0007351467437,19.9312270875979,23.7329826791115,21.9136322566441,22.8398591856477,23.6286135887503,31.5184230307699,24.0739906855992,24.2355687420688,24.7715154547432,26.4671119701514,27.4710802247537,27.1709689867101,27.1348130094662,23.9111649280126,20.6629208696258,24.8261302431292,22.7314058461772,22.1449883259048,26.3074175523062,25.1678043090242,22.4132476426828,26.2002620837719,27.2777750299839,25.1923782458344,25.7073909680589,24.8399753427328,21.990562575204,23.9039179846295,24.3239625667093,23.9317165924149,25.3670941837543,23.991234098162,27.2661793393145,21.1086581110425,24.6601603849833,23.0528582378625,24.143003685514,24.5755608157846,22.2787847895878,26.7225117066258,29.3807332175119,24.92502070605,25.5213802161443,22.3668520209875,23.3682987802662,24.2663890519829,26.9142207785243,25.570460727596,26.9233300191424,25.39906268079,25.7446062905448
103.67533379436,1.33236473563925,24.6928090091336,25.5565702055305,22.9252890247154,31.0122402550194,24.2383831518194,22.730631880999,30.350417137146,27.3758010864258,28.382651646932,23.1763765322167,28.14697265625,27.9792130718864,28.1260485931842,24.3690398252666,25.2669245402018,28.3348840077718,24.72769763177,29.9464071929327,26.4056269759051,21.339134410531,22.6008365976483,21.0210090175727,29.0091856756992,27.8432871500651,30.0392636618577,25.1518815304821,30.3711238506399,32.9531086956052,23.164537953551,23.9429996625716,26.3959154116788,28.4942664804222,30.426445901303,24.5942648273427,25.5902093793617,27.0944722385559,30.4182804393829,24.0644848373289,26.8462984913414,26.6672386181983,26.9234037027574,28.2517439524333,25.6541716060022,26.5716261535124,22.9476444399394,29.875098546346,27.5505176618249,29.2169641564648,26.2306447590791,20.9877190235303,33.1313552856445,28.3882617950439,22.9733326576538,19.9311699907784,23.6486780810419,25.0779946472254,22.7369156992987,23.7474857634842,31.1889047472247,23.8849169413249,24.2733368386302,24.7094283436314,26.6526352508906,27.601689175502,27.0819050564715,27.1493606498503,23.8969438021934,20.4782155550468,24.5741100642415,23.0302346871343,22.1736328344453,26.1986899492263,25.2805866763871,22.458583474751,26.1735187395173,27.1212547266754,25.1709093484367,25.5075400961954,24.7455677937295,21.897567431132,23.8770697655305,24.4687210492299,23.8500702386194,25.3491259878629,24.619255065918,27.1734493291992,21.1105521774968,24.4923791411957,22.8135069373764,23.9760298714594,24.6626449507164,22.3951672595904,26.5001402960883,28.8440201700627,24.8734139572264,25.4565048572614,22.3519791194325,23.3464486888965,24.0615742836496,26.5969034728226,25.4305958499228,26.7303834943884,25.2053170866081,26.077587445577
103.676143969651,1.33074438505702,24.6057097117106,25.41857952193,23.1287407785747,31.4015139095242,24.1755630079659,22.1998020876662,28.7503434287177,26.0496213701036,26.7362687852648,23.1863083796213,27.6476940139572,28.0978126437357,28.4176281409129,23.7930464110078,24.3284136454264,26.9362422095405,24.7556168504271,29.8784435654125,26.4111704303094,21.3327196316508,22.8186699131739,20.8394147959946,28.6460251037569,27.2096557617188,31.3657983144124,24.9796551598443,29.9681889329784,32.4814834594727,23.7195731793762,24.5427762280534,25.8391200171577,27.4049926333957,30.0486947101874,23.2774888972198,26.0624172551012,26.8368458384632,29.2949776119656,23.5108175045213,26.8460715591812,26.7145366140168,26.8296216328939,26.6930885140562,26.2071248201569,26.5893260162537,22.682832396243,29.0611234247646,27.8948989088362,28.8638796388241,25.3375763363308,20.9932840711206,32.2225241001946,27.1419124603271,23.4856884622037,19.9312122019002,23.7522225801583,27.0114423963759,22.1851404624146,23.6189738386358,31.3551805284288,22.8619543711344,24.2721252050232,25.1167743671009,26.5638590844803,27.3200031563088,26.7193014356825,26.3648587877436,23.9016947032283,20.4567458213388,24.968386343086,22.6569641285875,22.0509487950429,26.2732141245155,24.8883585203689,22.5021406538755,26.2126447168519,26.8760323632408,25.1484460614704,25.9241621136391,24.7746335250421,22.125384648641,23.8782429462501,24.8756571028493,23.7146856424772,25.3181074440959,25.3580862681071,27.7028096815391,21.1053025404774,24.7951743642349,22.9761778733367,24.1436023072508,24.2338870648862,22.6390215625,26.7461140830656,29.375024371677,25.0097585747492,25.6752166498681,22.4954035833272,23.2656171741562,24.5728240502465,27.13379794202,25.6370867139097,26.9242536732107,25.2617242194606,25.9781818467224
103.676143969651,1.33155456034814,24.5688751153144,25.4006257300222,22.9202795027992,31.0472079756709,24.1875553299471,21.9085910002777,28.5703949398465,25.2615714603,26.2444099850125,23.184237490436,27.7178871760652,27.8199070712889,28.3576003860968,23.4555066812823,24.2679030100505,26.3619297875298,24.3863383217997,29.3740876434528,26.408967168478,21.3350403897232,22.6681539295648,20.8174408996136,29.1349439339227,26.875865512424,30.6342630435048,24.2634298536513,30.5017705758213,32.2905451502159,23.2806266885975,24.5262047105813,24.7980670928955,27.8143549566347,30.4161474870226,23.1559289031011,25.5161759699395,26.9054971086217,30.0986746270315,23.7682352507857,26.8461122402875,26.6918427973136,25.8765443166097,23.6233185662164,25.8989328348063,26.5163974841388,22.7132720657724,28.4779574076335,27.8331831045096,28.4641494807655,26.1755599302265,21.0189149516654,32.1908216708575,27.1012229919434,23.0266136512971,19.9311491248545,23.7237667550095,24.5913687811957,22.0664240469384,23.6241085239642,31.3939696780939,22.4104946984185,24.4356799888955,24.8003182463514,26.4418089378777,26.394618846752,26.4675385533468,26.5422967340451,23.8973668066546,20.1699857375988,24.442086274852,22.6277698584032,21.7295432750025,25.9989212527591,24.7635673519112,22.5471098692534,26.0063553990652,26.5975666729144,25.1894251112477,25.5210904167951,24.5230018445428,21.4785041809082,23.4275405138267,24.4705821149457,23.4828548138853,24.9239026717093,24.424765057034,27.3673036572842,21.1071475689281,24.2829418005486,22.743012697622,23.7427636610117,23.8265069908294,22.1908488793357,26.355862326182,28.332985136244,24.5040285397373,25.3883969058973,22.1437972381967,22.9809589606773,23.8641261245253,26.7821447910311,25.2504203775752,26.521807035115,25.1266376745014,25.3115054236518
103.676143969651,1.33236473563925,24.5653205963492,25.5552047505825,22.9222133939211,30.9858397681376,24.2633441683478,22.3036887312637,29.2215236028035,26.21028497484,26.8654426998562,23.1817192725588,28.1197870285393,27.0673332649234,28.135033642098,23.7932000114339,24.6166960398356,27.4072352515327,24.676484279328,29.8364605967492,26.4065362584374,21.337492206094,22.5850025827745,21.039056703882,29.0140907976461,27.2420041826036,29.9369863173528,25.0625276498033,30.3920428483349,32.3015533253865,23.2299644310546,23.9361928037574,26.2816524118044,28.471714820122,30.3941312685892,23.2402054326333,25.2901258539551,26.981485019376,30.3987641624674,23.7123599506121,26.8461577026345,26.6681293504363,26.772183013029,27.791990492079,25.6521541536075,26.5670457571055,22.8877394167372,29.2317648993598,27.5531725663983,28.588187085692,26.0466941991381,21.0459119110671,31.83473777771,27.7405978308784,23.005065567013,19.9310869229421,23.6907033861835,25.0734716089679,22.4143196529032,23.7227618592445,31.0820277835938,22.9712109035916,24.3449602917275,24.7062550328406,26.0226354851466,27.260893674711,26.7442721519665,26.5500704671034,23.8798186720042,20.2296168153443,24.3364904602207,22.7841258182837,21.9526426807699,25.8432629903158,25.0154064541645,22.4326800730324,26.0508146800961,26.7991202266037,25.1686538936255,25.4011013558091,24.6809235912484,21.5191575156318,23.5604918463377,24.444510390673,23.6023317732151,25.1635426480002,24.6927528381348,27.2105308180842,21.1090858515722,24.3330688794891,22.6681958845805,23.864005655619,24.0137813661748,22.2669279771311,26.0372716409189,28.7723108961622,24.5765140177903,25.3263627793855,22.25065453088,23.1146417324508,23.92315789386,26.4018991941246,25.2228212451217,26.4468717323675,25.0015105857959,25.7138847774929
103.676143969651,1.33317491093037,24.73934029175,25.7776080237495,23.2393136234778,31.1338674757216,24.3247796072769,22.2225527992784,30.4096394644843,27.1006704966227,27.4730724758572,23.1787714628786,28.3442624409994,27.6087416461518,28.2073730051877,23.9798576977012,24.9057587517632,27.9033866458469,24.6789635384002,29.8473119684733,26.403866453599,21.3400381925514,22.6091792387119,21.0579467649904,28.9614118825335,27.7543381585015,29.2167683592061,25.0247385146799,30.106140152632,32.4476090392931,23.3926234072212,23.4685377012146,26.4582786627603,28.7285465248303,30.3388873057863,22.2158327862138,25.0537834018614,27.9379240671794,30.4225339978054,24.0081111782667,26.8462080068442,26.6434714425559,26.3790637472077,28.0143029954698,25.1974494502244,26.3893598445354,23.1038587102376,29.7242031097412,27.3158353250128,29.0716669646215,26.1614733681156,21.0350823391999,32.4405695597331,27.2175006866455,22.6847576565213,19.9310259660509,23.7745732785386,25.0424608161447,22.5381247186756,23.6828129915075,30.6826026438837,23.4488455454508,24.3046308797552,24.2386074066162,26.3365698609166,27.8285934530697,26.936098127275,26.5596415143107,23.8726818528008,20.3343395243646,24.6885989534866,22.9066209956622,22.1290129308378,26.4242154227363,25.395949679331,22.0163776221625,26.064923987448,27.0701569420372,25.1058521248329,25.2256625675508,24.5840313875714,21.7911882400513,23.8646871195688,24.5269185104501,23.6538058565617,25.1839746151402,25.206908331977,26.4357730017768,21.1111173558543,24.3894635512095,22.6272519882253,23.7182923906377,24.200286645769,22.2395390967098,26.6899586430302,28.2695501243904,24.7847711084032,25.2407182512397,22.3899283376879,23.2544093727907,24.148553001709,26.0724887528744,25.401235419731,26.6505508522488,25.1714714434153,26.3832379447089
103.676143969651,1.33398508622149,24.6956012458372,26.4533065160116,23.2446370030854,31.2496143976847,24.5839015932004,21.690828996195,30.2001142501831,26.9999405543009,27.7083708445231,23.1754201891639,28.0526804924011,27.3305225126588,28.3248525873198,24.0927699787675,24.8836778004964,27.3707450230916,24.7266451803165,29.9344216722345,26.4009508810335,21.3426423210938,24.2601703008016,20.8447037942704,28.945339123345,27.6324138641357,29.5585667292277,24.9125427979394,28.7208104073487,32.8835943010118,23.6265464655837,23.4570622658313,26.8117064314421,29.8778915405273,31.1046425501506,22.8984012259564,25.0995777163139,28.4665880203247,30.9403670628866,23.9474537043248,26.8462632004599,26.6179687344851,25.8656189670596,28.1484616597493,25.1659239185092,26.6948123888811,23.140394410879,29.5533323287964,26.0678110122681,29.450627336496,26.2372970105855,20.9294713362852,32.7562891642253,26.5422474543254,22.7823969523112,19.9309666677314,23.7477288886555,25.1541238352434,22.4393417037897,23.8366370857772,30.5400231217761,23.4858258565267,24.1502199528094,24.5158532460531,26.4323992976706,27.7136094974072,27.0675115585327,26.3908352269021,23.8707942379429,20.0516826675136,24.6265079485474,22.9661935620214,22.1299164875632,26.5077652931213,25.4029167118085,22.5278359415737,26.0355872782139,26.9747039275127,24.7045892613398,25.3194186796187,24.4565897964115,21.958487033844,23.9999635834629,24.7025502730303,23.5637123222646,25.1111484576845,25.5631605784098,26.8779137929281,21.1132415621374,24.3619413849132,22.6500439573487,23.5535091608266,24.2467538303586,22.3184459865245,27.0381970935398,27.0770098688577,24.9791902954212,25.1209896036554,22.4751913673943,23.2348564006017,24.4524394540597,25.7279652013858,25.4821026212974,26.4804831163637,25.1130055921645,26.3388333320618
103.676143969651,1.3347952615126,24.9831571908478,25.8396142323812,23.25095961268,30.8714123496025,24.6295180267931,21.6448836781158,30.3965641657511,26.9709746042887,26.557609598941,23.1716991122234,27.6779683829758,27.5165911404434,28.437220865097,23.877332658709,24.2001107533773,27.2441838582357,25.1279005097995,29.7764721468644,26.3977890735536,21.3452707153143,23.6418444315592,20.9460723738706,29.6309053634387,27.8378346761068,28.8678932189941,25.2343425750732,30.555792372592,32.6134037085526,24.7796296336729,23.55527222562,27.9455973307292,30.4106769561768,31.113623936971,22.9290596456185,25.0217854888357,27.8035011291504,31.2565784454346,24.018460510557,26.7263010077642,26.5917477402909,26.5087865193685,28.3555990854899,25.1493718394522,26.5058183299611,22.9673845512998,29.8100051879883,27.4504892528807,29.5588233922367,26.5462404886882,20.8730531511325,32.4810892740885,27.3942273708773,22.7253551483154,19.9309094869258,23.7210293545201,25.1108375346916,22.7911881240094,23.8894792055174,32.0209681193034,23.3268133799235,24.2575234339028,24.6195659637451,26.4603001868423,27.7497008332434,27.1928084733516,26.2913623181091,23.882153463893,19.7701281493067,24.7348229917375,22.8838213725078,22.0771803561595,26.466339747111,24.5957688165424,22.4167219240276,25.9291716042948,26.6164003161684,24.5042503466184,25.1933714314207,24.7094489051677,21.8626883824666,24.0003606030962,24.6548160242048,23.4309751180093,25.1019818866003,25.6986745198568,26.4799057642619,21.1154574329585,24.3869947649791,22.5732987653155,23.3410219516493,24.2928063252549,21.7860518746698,26.8179518381755,26.8600355784098,25.0609919739157,25.1988040410134,22.4139554669483,23.2087301354285,24.1271761137553,25.4075958925868,25.555631343973,26.513753045626,24.9336650594209,25.7632446289062
103.676954144942,1.33074438505702,24.0783873664008,25.2675300346218,23.124012846917,31.4092044520905,24.3084721558443,21.9492016898261,28.4271092944675,25.8273735046387,25.6284817589654,23.1924271349703,27.4533725121778,27.619176884204,28.3614091939889,23.5853014994275,24.1155910491943,26.8230080074734,24.4681006722689,29.8980141001507,26.4124773834763,21.3304403985701,23.9616336701522,20.8249298149732,28.620466644747,26.8859676784939,29.326281229655,24.6443784501817,29.8008161537636,30.9876325395372,24.0323965639498,24.5373081556574,25.945464875963,26.9663310580783,29.4078497933491,22.9867205108616,26.1950883234737,26.9004401775912,29.0098342895508,23.6907035112611,26.8459261927291,26.7188287339022,26.62865363227,26.9541594652262,26.17191977806,26.5888536664833,22.6456378790484,28.762188243885,27.9252493170683,28.4214023889977,24.972675535414,20.9895414575351,32.4753566014064,27.3045821719699,23.5242311590082,19.9311386059955,23.8508749878204,26.8425034417046,22.2820924850388,23.6133979250232,30.9077663421631,22.9163032107883,24.4370557297726,25.1727406564689,26.5840317137841,27.310287616871,26.4978490758825,26.0917254377126,24.0603245638974,20.0769709745896,24.9139575674754,22.6247425554006,21.8823128059451,26.47954437158,24.7687603297918,22.6102367712276,26.2977492557504,26.8449181596974,25.1710288000744,25.2413100121409,24.8693294681321,21.9253929781765,23.7299304018255,25.0048570078584,23.3838787383605,25.1944759505991,25.3088851504856,27.8019532501229,21.1036647538929,24.6768642642348,22.7968003784608,24.0067783479514,24.2168485091608,22.5007330780976,26.5976920213699,28.8689348432753,24.8374610004017,25.5289407193283,22.3728051366845,23.1479768720049,23.9027490563674,27.1262170732861,25.4550782104881,26.8608831078295,25.0958932452152,25.86512251929
