"x","y","Date","Value"
103.67533379436,1.33074438505702,"Mar-Apr 2000",25.6949656350272
103.67533379436,1.33155456034814,"Mar-Apr 2000",24.7928033189632
103.67533379436,1.33236473563925,"Mar-Apr 2000",24.6928090091336
103.67533379436,1.33317491093037,"Mar-Apr 2000",27.7573163661064
103.676143969651,1.33074438505702,"Mar-Apr 2000",24.6057097117106
103.676143969651,1.33155456034814,"Mar-Apr 2000",24.5688751153144
103.676143969651,1.33236473563925,"Mar-Apr 2000",24.5653205963492
103.676143969651,1.33317491093037,"Mar-Apr 2000",24.73934029175
103.676143969651,1.33398508622149,"Mar-Apr 2000",24.6956012458372
103.676143969651,1.3347952615126,"Mar-Apr 2000",24.9831571908478
103.676954144942,1.33074438505702,"Mar-Apr 2000",24.0783873664008
103.676954144942,1.33155456034814,"Mar-Apr 2000",23.7066578335232
103.676954144942,1.33236473563925,"Mar-Apr 2000",24.5004186296049
103.676954144942,1.33317491093037,"Mar-Apr 2000",24.6241888379555
103.676954144942,1.33398508622149,"Mar-Apr 2000",24.7170642061921
103.676954144942,1.3347952615126,"Mar-Apr 2000",25.0204498028914
103.676954144942,1.33560543680372,"Mar-Apr 2000",25.1978672860912
103.676954144942,1.33641561209483,"Mar-Apr 2000",25.3530024474026
103.676954144942,1.33722578738595,"Mar-Apr 2000",25.5060445399318
103.677764320233,1.33074438505702,"Mar-Apr 2000",24.8364807173406
103.677764320233,1.33155456034814,"Mar-Apr 2000",21.5617353651259
103.677764320233,1.33236473563925,"Mar-Apr 2000",23.8397990332709
103.677764320233,1.33317491093037,"Mar-Apr 2000",24.784168758783
103.677764320233,1.33398508622149,"Mar-Apr 2000",25.0478525031956
103.677764320233,1.3347952615126,"Mar-Apr 2000",25.21717952984
103.677764320233,1.33560543680372,"Mar-Apr 2000",25.4624612556528
103.677764320233,1.33641561209483,"Mar-Apr 2000",25.4515272076357
103.677764320233,1.33722578738595,"Mar-Apr 2000",25.8314083922464
103.677764320233,1.32993420976591,"Mar-Apr 2000",26.5637845993042
103.677764320233,1.33803596267707,"Mar-Apr 2000",25.89773199783
103.677764320233,1.33884613796818,"Mar-Apr 2000",25.8370770790498
103.678574495524,1.33074438505702,"Mar-Apr 2000",26.2715725368924
103.678574495524,1.33155456034814,"Mar-Apr 2000",25.6535426245795
103.678574495524,1.33236473563925,"Mar-Apr 2000",26.4670740763346
103.678574495524,1.33317491093037,"Mar-Apr 2000",25.4299968010362
103.678574495524,1.33398508622149,"Mar-Apr 2000",25.7179610634604
103.678574495524,1.3347952615126,"Mar-Apr 2000",25.6797994525509
103.678574495524,1.33560543680372,"Mar-Apr 2000",25.9247539222171
103.678574495524,1.33641561209483,"Mar-Apr 2000",25.824608452572
103.678574495524,1.33722578738595,"Mar-Apr 2000",25.8525268422626
103.678574495524,1.32993420976591,"Mar-Apr 2000",26.8772722880046
103.678574495524,1.33803596267707,"Mar-Apr 2000",25.8929498640503
103.678574495524,1.33884613796818,"Mar-Apr 2000",25.8394922653113
103.679384670815,1.33074438505702,"Mar-Apr 2000",25.3610151078966
103.679384670815,1.33155456034814,"Mar-Apr 2000",25.8727264404297
103.679384670815,1.33236473563925,"Mar-Apr 2000",27.9465702904595
103.679384670815,1.33317491093037,"Mar-Apr 2000",25.9156887457246
103.679384670815,1.33398508622149,"Mar-Apr 2000",25.913978916838
103.679384670815,1.3347952615126,"Mar-Apr 2000",24.5728276570638
103.679384670815,1.33560543680372,"Mar-Apr 2000",26.0249061837452
103.679384670815,1.33641561209483,"Mar-Apr 2000",26.1383724433477
103.679384670815,1.33722578738595,"Mar-Apr 2000",26.0557573722627
103.679384670815,1.32993420976591,"Mar-Apr 2000",26.0427216121129
103.679384670815,1.33803596267707,"Mar-Apr 2000",25.9751138740534
103.679384670815,1.33884613796818,"Mar-Apr 2000",25.9174601024006
103.679384670815,1.32750368389256,"Mar-Apr 2000",27.9943628311157
103.679384670815,1.32831385918367,"Mar-Apr 2000",28.4709599812826
103.679384670815,1.32912403447479,"Mar-Apr 2000",27.0866270065308
103.679384670815,1.3396563132593,"Mar-Apr 2000",24.0084571838379
103.680194846106,1.33074438505702,"Mar-Apr 2000",24.6697552998861
103.680194846106,1.33155456034814,"Mar-Apr 2000",25.2144357893202
103.680194846106,1.33236473563925,"Mar-Apr 2000",26.5165297190348
103.680194846106,1.33317491093037,"Mar-Apr 2000",24.6565193600125
103.680194846106,1.33398508622149,"Mar-Apr 2000",25.457303153144
103.680194846106,1.3347952615126,"Mar-Apr 2000",26.751720852322
103.680194846106,1.33560543680372,"Mar-Apr 2000",26.2776811608529
103.680194846106,1.33641561209483,"Mar-Apr 2000",26.6013622811552
103.680194846106,1.33722578738595,"Mar-Apr 2000",26.5834707743076
103.680194846106,1.32993420976591,"Mar-Apr 2000",25.5382097032335
103.680194846106,1.33803596267707,"Mar-Apr 2000",26.3294477901911
103.680194846106,1.33884613796818,"Mar-Apr 2000",25.3816831376817
103.680194846106,1.32750368389256,"Mar-Apr 2000",27.6832847595215
103.680194846106,1.32831385918367,"Mar-Apr 2000",28.7365105946859
103.680194846106,1.32912403447479,"Mar-Apr 2000",28.02608511183
103.680194846106,1.3396563132593,"Mar-Apr 2000",25.5205268859863
103.681005021397,1.33074438505702,"Mar-Apr 2000",25.0700874328613
103.681005021397,1.33155456034814,"Mar-Apr 2000",26.0423861609565
103.681005021397,1.33236473563925,"Mar-Apr 2000",26.8943191104465
103.681005021397,1.33317491093037,"Mar-Apr 2000",25.6385392083062
103.681005021397,1.33398508622149,"Mar-Apr 2000",26.198846605089
103.681005021397,1.3347952615126,"Mar-Apr 2000",27.126469930013
103.681005021397,1.33560543680372,"Mar-Apr 2000",26.8976417202151
103.681005021397,1.33641561209483,"Mar-Apr 2000",27.1650695398511
103.681005021397,1.33722578738595,"Mar-Apr 2000",27.0878876637161
103.681005021397,1.32993420976591,"Mar-Apr 2000",25.9462945726183
103.681005021397,1.33803596267707,"Mar-Apr 2000",26.8816592154301
103.681005021397,1.33884613796818,"Mar-Apr 2000",26.6774991353353
103.681005021397,1.32750368389256,"Mar-Apr 2000",27.2564703623454
103.681005021397,1.32831385918367,"Mar-Apr 2000",27.5411465962728
103.681005021397,1.32912403447479,"Mar-Apr 2000",27.5078230963813
103.681005021397,1.3396563132593,"Mar-Apr 2000",26.2980829874674
103.681815196689,1.33074438505702,"Mar-Apr 2000",25.9438137478299
103.681815196689,1.33155456034814,"Mar-Apr 2000",26.5447567833794
103.681815196689,1.33236473563925,"Mar-Apr 2000",26.4454602135552
103.681815196689,1.33317491093037,"Mar-Apr 2000",26.5164816114638
103.681815196689,1.33398508622149,"Mar-Apr 2000",27.0957139333089
103.681815196689,1.3347952615126,"Mar-Apr 2000",28.0969579484728
103.681815196689,1.33560543680372,"Mar-Apr 2000",27.7674260614918
103.681815196689,1.33641561209483,"Mar-Apr 2000",27.6979130708849
103.681815196689,1.33722578738595,"Mar-Apr 2000",27.5118199427927
103.681815196689,1.32993420976591,"Mar-Apr 2000",26.3175563812256
103.681815196689,1.33803596267707,"Mar-Apr 2000",27.713112089369
103.681815196689,1.33884613796818,"Mar-Apr 2000",27.2069322797987
103.681815196689,1.32750368389256,"Mar-Apr 2000",27.4881013234456
103.681815196689,1.32831385918367,"Mar-Apr 2000",28.7789497375488
103.681815196689,1.32912403447479,"Mar-Apr 2000",26.6222362518311
103.681815196689,1.3396563132593,"Mar-Apr 2000",26.7741804122925
103.68262537198,1.33074438505702,"Mar-Apr 2000",26.7011330922445
103.68262537198,1.33155456034814,"Mar-Apr 2000",25.6856002807617
103.68262537198,1.33236473563925,"Mar-Apr 2000",25.4634583791097
103.68262537198,1.33317491093037,"Mar-Apr 2000",26.6209814283583
103.68262537198,1.33398508622149,"Mar-Apr 2000",27.8539371490479
103.68262537198,1.3347952615126,"Mar-Apr 2000",28.4296957651774
103.68262537198,1.33560543680372,"Mar-Apr 2000",26.926918665568
103.68262537198,1.33641561209483,"Mar-Apr 2000",27.8727953796964
103.68262537198,1.33722578738595,"Mar-Apr 2000",27.6645961337619
103.68262537198,1.32993420976591,"Mar-Apr 2000",26.4730976952447
103.68262537198,1.33803596267707,"Mar-Apr 2000",27.3272103203668
103.68262537198,1.33884613796818,"Mar-Apr 2000",28.176349427965
103.68262537198,1.32750368389256,"Mar-Apr 2000",26.6996962229411
103.68262537198,1.32831385918367,"Mar-Apr 2000",27.300473107232
103.68262537198,1.32912403447479,"Mar-Apr 2000",25.8177157508002
103.68262537198,1.3396563132593,"Mar-Apr 2000",27.4403088887533
103.68262537198,1.34046648855041,"Mar-Apr 2000",26.9267826080322
103.683435547271,1.33074438505702,"Mar-Apr 2000",26.5538614061144
103.683435547271,1.33155456034814,"Mar-Apr 2000",26.9353845384386
103.683435547271,1.33236473563925,"Mar-Apr 2000",28.0146825578478
103.683435547271,1.33317491093037,"Mar-Apr 2000",28.2687918345133
103.683435547271,1.33398508622149,"Mar-Apr 2000",28.6725343068441
103.683435547271,1.3347952615126,"Mar-Apr 2000",29.5038047366672
103.683435547271,1.33560543680372,"Mar-Apr 2000",28.8009533352322
103.683435547271,1.33641561209483,"Mar-Apr 2000",27.9513314565023
103.683435547271,1.33722578738595,"Mar-Apr 2000",27.3304947747125
103.683435547271,1.32993420976591,"Mar-Apr 2000",26.7558814154731
103.683435547271,1.33803596267707,"Mar-Apr 2000",27.8707760704888
103.683435547271,1.33884613796818,"Mar-Apr 2000",29.4453216128879
103.683435547271,1.32750368389256,"Mar-Apr 2000",26.8399575551351
103.683435547271,1.32831385918367,"Mar-Apr 2000",27.2737988366021
103.683435547271,1.32912403447479,"Mar-Apr 2000",27.533587773641
103.683435547271,1.3396563132593,"Mar-Apr 2000",29.0110291375054
103.683435547271,1.34046648855041,"Mar-Apr 2000",28.1607608795166
103.683435547271,1.34127666384153,"Mar-Apr 2000",28.3756484985352
103.684245722562,1.33074438505702,"Mar-Apr 2000",28.2152826521132
103.684245722562,1.33155456034814,"Mar-Apr 2000",27.8501832750108
103.684245722562,1.33236473563925,"Mar-Apr 2000",28.098347345988
103.684245722562,1.33317491093037,"Mar-Apr 2000",27.9975844489204
103.684245722562,1.33398508622149,"Mar-Apr 2000",28.352504518297
103.684245722562,1.3347952615126,"Mar-Apr 2000",29.9183639950222
103.684245722562,1.33560543680372,"Mar-Apr 2000",28.548365910848
103.684245722562,1.33641561209483,"Mar-Apr 2000",27.8075589074029
103.684245722562,1.33722578738595,"Mar-Apr 2000",28.048195944892
103.684245722562,1.32993420976591,"Mar-Apr 2000",27.709323671129
103.684245722562,1.33803596267707,"Mar-Apr 2000",29.4096705118815
103.684245722562,1.33884613796818,"Mar-Apr 2000",28.5318391587999
103.684245722562,1.32750368389256,"Mar-Apr 2000",26.4583047231038
103.684245722562,1.32831385918367,"Mar-Apr 2000",28.1301587422689
103.684245722562,1.32912403447479,"Mar-Apr 2000",28.3933126661513
103.684245722562,1.3396563132593,"Mar-Apr 2000",27.8165632883708
103.684245722562,1.34046648855041,"Mar-Apr 2000",28.1015165117052
103.684245722562,1.34127666384153,"Mar-Apr 2000",27.4117288589478
103.685055897853,1.33074438505702,"Mar-Apr 2000",27.9209109412299
103.685055897853,1.33155456034814,"Mar-Apr 2000",27.7573079003228
103.685055897853,1.33236473563925,"Mar-Apr 2000",28.4359370337592
103.685055897853,1.33317491093037,"Mar-Apr 2000",27.9630076090495
103.685055897853,1.33398508622149,"Mar-Apr 2000",27.5339395734999
103.685055897853,1.3347952615126,"Mar-Apr 2000",28.0584884219699
103.685055897853,1.33560543680372,"Mar-Apr 2000",28.2753615909153
103.685055897853,1.33641561209483,"Mar-Apr 2000",28.390491909451
103.685055897853,1.33722578738595,"Mar-Apr 2000",29.3110001881917
103.685055897853,1.32993420976591,"Mar-Apr 2000",27.6668595208062
103.685055897853,1.33803596267707,"Mar-Apr 2000",29.6597866482205
103.685055897853,1.33884613796818,"Mar-Apr 2000",30.4732511308458
103.685055897853,1.32750368389256,"Mar-Apr 2000",26.8534329732259
103.685055897853,1.32831385918367,"Mar-Apr 2000",29.9693332248264
103.685055897853,1.32912403447479,"Mar-Apr 2000",31.2594186994765
103.685055897853,1.3396563132593,"Mar-Apr 2000",28.1689092848036
103.685055897853,1.34046648855041,"Mar-Apr 2000",27.9242284562853
103.685055897853,1.34127666384153,"Mar-Apr 2000",26.8356600867377
103.685055897853,1.34208683913265,"Mar-Apr 2000",26.1428575515747
103.685866073144,1.33074438505702,"Mar-Apr 2000",28.3692364162869
103.685866073144,1.33155456034814,"Mar-Apr 2000",28.3964994218614
103.685866073144,1.33236473563925,"Mar-Apr 2000",28.1635710398356
103.685866073144,1.33317491093037,"Mar-Apr 2000",27.3125218285455
103.685866073144,1.33398508622149,"Mar-Apr 2000",27.9566368526883
103.685866073144,1.3347952615126,"Mar-Apr 2000",28.2840264638265
103.685866073144,1.33560543680372,"Mar-Apr 2000",28.5888574388292
103.685866073144,1.33641561209483,"Mar-Apr 2000",28.3364649878608
103.685866073144,1.33722578738595,"Mar-Apr 2000",27.8892743852403
103.685866073144,1.32993420976591,"Mar-Apr 2000",26.811667336358
103.685866073144,1.33803596267707,"Mar-Apr 2000",29.3815716637505
103.685866073144,1.33884613796818,"Mar-Apr 2000",29.2500252193875
103.685866073144,1.32750368389256,"Mar-Apr 2000",26.4065812428792
103.685866073144,1.32831385918367,"Mar-Apr 2000",28.6484035915799
103.685866073144,1.32912403447479,"Mar-Apr 2000",29.4790128072103
103.685866073144,1.3396563132593,"Mar-Apr 2000",27.1667291853163
103.685866073144,1.34046648855041,"Mar-Apr 2000",28.265379163954
103.685866073144,1.34127666384153,"Mar-Apr 2000",26.8530570136176
103.685866073144,1.34208683913265,"Mar-Apr 2000",25.8273815578885
103.685866073144,1.34289701442376,"Mar-Apr 2000",25.0263681411743
103.686676248435,1.33074438505702,"Mar-Apr 2000",29.9861075083415
103.686676248435,1.33155456034814,"Mar-Apr 2000",30.1220819685194
103.686676248435,1.33236473563925,"Mar-Apr 2000",29.0482745700412
103.686676248435,1.33317491093037,"Mar-Apr 2000",28.7512946658664
103.686676248435,1.33398508622149,"Mar-Apr 2000",28.1551200018989
103.686676248435,1.3347952615126,"Mar-Apr 2000",28.3046493530273
103.686676248435,1.33560543680372,"Mar-Apr 2000",28.3661280737983
