"x","y","period","avg_LST"
103.686676248435,1.33803596267707,"Mar-Apr 2013",25.3145169152154
103.686676248435,1.33884613796818,"Mar-Apr 2013",24.9895822736952
103.686676248435,1.3396563132593,"Mar-Apr 2013",24.4333964453803
103.686676248435,1.34046648855041,"Mar-Apr 2013",24.6384891933865
103.686676248435,1.34127666384153,"Mar-Apr 2013",24.6459098392063
103.686676248435,1.34208683913265,"Mar-Apr 2013",24.4343594445123
103.686676248435,1.34289701442376,"Mar-Apr 2013",24.1771233081818
103.686676248435,1.34370718971488,"Mar-Apr 2013",24.3712863922119
103.687486423726,1.32750368389256,"Mar-Apr 2013",25.533576965332
103.687486423726,1.32831385918367,"Mar-Apr 2013",25.0314617156982
103.687486423726,1.32912403447479,"Mar-Apr 2013",24.8937702178955
103.687486423726,1.32993420976591,"Mar-Apr 2013",25.1014137268066
103.687486423726,1.33074438505702,"Mar-Apr 2013",25.8072872161865
103.687486423726,1.33155456034814,"Mar-Apr 2013",25.7968953450521
103.687486423726,1.33236473563925,"Mar-Apr 2013",25.2642550998264
103.687486423726,1.33317491093037,"Mar-Apr 2013",24.9304546780056
103.687486423726,1.33398508622149,"Mar-Apr 2013",24.3790904151069
103.687486423726,1.3347952615126,"Mar-Apr 2013",24.107600318061
103.687486423726,1.33560543680372,"Mar-Apr 2013",24.1783462100559
103.687486423726,1.33641561209483,"Mar-Apr 2013",24.7813674079047
103.687486423726,1.33722578738595,"Mar-Apr 2013",25.8194582197401
103.687486423726,1.33803596267707,"Mar-Apr 2013",26.9077888064914
103.687486423726,1.33884613796818,"Mar-Apr 2013",26.7681223551432
103.687486423726,1.3396563132593,"Mar-Apr 2013",25.114709854126
103.687486423726,1.34046648855041,"Mar-Apr 2013",25.1364152696398
103.687486423726,1.34127666384153,"Mar-Apr 2013",25.0759953392877
103.687486423726,1.34208683913265,"Mar-Apr 2013",25.0562447441949
103.687486423726,1.34289701442376,"Mar-Apr 2013",25.141135957506
103.687486423726,1.34370718971488,"Mar-Apr 2013",25.0018888201032
103.688296599018,1.32750368389256,"Mar-Apr 2013",26.1411075592041
103.688296599018,1.32831385918367,"Mar-Apr 2013",26.5747042761909
103.688296599018,1.32912403447479,"Mar-Apr 2013",26.8877156575521
103.688296599018,1.32993420976591,"Mar-Apr 2013",26.3702799479167
103.688296599018,1.33074438505702,"Mar-Apr 2013",25.7903694576687
103.688296599018,1.33155456034814,"Mar-Apr 2013",25.613040500217
103.688296599018,1.33236473563925,"Mar-Apr 2013",25.1746241251628
103.688296599018,1.33317491093037,"Mar-Apr 2013",24.8632043202718
103.688296599018,1.33398508622149,"Mar-Apr 2013",24.3562346564399
103.688296599018,1.3347952615126,"Mar-Apr 2013",24.2752566867405
103.688296599018,1.33560543680372,"Mar-Apr 2013",24.1695238749186
103.688296599018,1.33641561209483,"Mar-Apr 2013",24.8229743109809
103.688296599018,1.33722578738595,"Mar-Apr 2013",25.9214941660563
103.688296599018,1.33803596267707,"Mar-Apr 2013",26.4019154442681
103.688296599018,1.33884613796818,"Mar-Apr 2013",25.922595553928
103.688296599018,1.3396563132593,"Mar-Apr 2013",25.0113336775038
103.688296599018,1.34046648855041,"Mar-Apr 2013",25.3050619761149
103.688296599018,1.34127666384153,"Mar-Apr 2013",25.1490766737196
103.688296599018,1.34208683913265,"Mar-Apr 2013",24.8230840894911
103.688296599018,1.34289701442376,"Mar-Apr 2013",25.0309280819363
103.688296599018,1.34370718971488,"Mar-Apr 2013",24.7361818949382
103.688296599018,1.34451736500599,"Mar-Apr 2013",24.4532972971598
103.689106774309,1.32750368389256,"Mar-Apr 2013",26.9960746765137
103.689106774309,1.32831385918367,"Mar-Apr 2013",27.7146472930908
103.689106774309,1.32912403447479,"Mar-Apr 2013",27.7714229159885
103.689106774309,1.32993420976591,"Mar-Apr 2013",27.1095220777724
103.689106774309,1.33074438505702,"Mar-Apr 2013",26.5096838209364
103.689106774309,1.33155456034814,"Mar-Apr 2013",25.905999077691
103.689106774309,1.33236473563925,"Mar-Apr 2013",25.0002280341254
103.689106774309,1.33317491093037,"Mar-Apr 2013",24.4911301930745
103.689106774309,1.33398508622149,"Mar-Apr 2013",24.79699283176
103.689106774309,1.3347952615126,"Mar-Apr 2013",25.2486203511556
103.689106774309,1.33560543680372,"Mar-Apr 2013",24.6712004343669
103.689106774309,1.33641561209483,"Mar-Apr 2013",24.6201144324409
103.689106774309,1.33722578738595,"Mar-Apr 2013",25.2927012973362
103.689106774309,1.33803596267707,"Mar-Apr 2013",25.6436133914524
103.689106774309,1.33884613796818,"Mar-Apr 2013",25.3616977267795
103.689106774309,1.3396563132593,"Mar-Apr 2013",25.1567787594265
