"subzone","na_count","total_pixels","na_percentage","date","image_name","landsat_number","formatted_date"
"JURONG WEST",281,3366,8.34818775995247,2021-09-05,"LST_Singapore_2021-09-05.tif","8","Sep 05, 2021"
"JURONG WEST",1955,3366,58.0808080808081,2021-09-21,"LST_Singapore_2021-09-21.tif","8","Sep 21, 2021"
"JURONG WEST",1955,3366,58.0808080808081,2021-10-07,"LST_Singapore_2021-10-07.tif","8","Oct 07, 2021"
"JURONG WEST",1955,3366,58.0808080808081,2021-10-23,"LST_Singapore_2021-10-23.tif","8","Oct 23, 2021"
"JURONG WEST",1955,3366,58.0808080808081,2021-12-10,"LST_Singapore_2021-12-10.tif","8","Dec 10, 2021"
"JURONG WEST",1955,3366,58.0808080808081,2021-12-26,"LST_Singapore_2021-12-26.tif","8","Dec 26, 2021"
"JURONG WEST",1054,3366,31.3131313131313,2022-01-11,"LST_Singapore_2022-01-11.tif","8","Jan 11, 2022"
"JURONG WEST",1927,3366,57.2489601901367,2022-01-27,"LST_Singapore_2022-01-27.tif","8","Jan 27, 2022"
"JURONG WEST",204,3366,6.06060606060606,2022-02-12,"LST_Singapore_2022-02-12.tif","8","Feb 12, 2022"
"JURONG WEST",1939,3366,57.6054664289958,2022-02-28,"LST_Singapore_2022-02-28.tif","8","Feb 28, 2022"
"JURONG WEST",1950,3366,57.9322638146168,2022-03-16,"LST_Singapore_2022-03-16.tif","8","Mar 16, 2022"
"JURONG WEST",589,3366,17.4985145573381,2022-04-01,"LST_Singapore_2022-04-01.tif","8","Apr 01, 2022"
"JURONG WEST",1808,3366,53.7136066547831,2022-04-17,"LST_Singapore_2022-04-17.tif","8","Apr 17, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-05-03,"LST_Singapore_2022-05-03.tif","8","May 03, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-05-19,"LST_Singapore_2022-05-19.tif","8","May 19, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-06-04,"LST_Singapore_2022-06-04.tif","8","Jun 04, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-07-06,"LST_Singapore_2022-07-06.tif","8","Jul 06, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-07-22,"LST_Singapore_2022-07-22.tif","8","Jul 22, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-08-07,"LST_Singapore_2022-08-07.tif","8","Aug 07, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-08-23,"LST_Singapore_2022-08-23.tif","8","Aug 23, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-09-24,"LST_Singapore_2022-09-24.tif","8","Sep 24, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-11-11,"LST_Singapore_2022-11-11.tif","8","Nov 11, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2022-11-27,"LST_Singapore_2022-11-27.tif","8","Nov 27, 2022"
"JURONG WEST",1955,3366,58.0808080808081,2023-01-14,"LST_Singapore_2023-01-14.tif","8","Jan 14, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2023-03-19,"LST_Singapore_2023-03-19.tif","8","Mar 19, 2023"
"JURONG WEST",1942,3366,57.6945929887106,2023-04-04,"LST_Singapore_2023-04-04.tif","8","Apr 04, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2023-04-20,"LST_Singapore_2023-04-20.tif","8","Apr 20, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2023-05-06,"LST_Singapore_2023-05-06.tif","8","May 06, 2023"
"JURONG WEST",146,3366,4.33749257278669,2023-05-22,"LST_Singapore_2023-05-22.tif","8","May 22, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2023-06-07,"LST_Singapore_2023-06-07.tif","8","Jun 07, 2023"
"JURONG WEST",116,3366,3.44622697563874,2023-06-23,"LST_Singapore_2023-06-23.tif","8","Jun 23, 2023"
"JURONG WEST",1949,3366,57.9025549613785,2023-07-09,"LST_Singapore_2023-07-09.tif","8","Jul 09, 2023"
"JURONG WEST",816,3366,24.2424242424242,2023-07-25,"LST_Singapore_2023-07-25.tif","8","Jul 25, 2023"
"JURONG WEST",734,3366,21.8062982768865,2023-08-10,"LST_Singapore_2023-08-10.tif","8","Aug 10, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2023-08-26,"LST_Singapore_2023-08-26.tif","8","Aug 26, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2023-09-11,"LST_Singapore_2023-09-11.tif","8","Sep 11, 2023"
"JURONG WEST",349,3366,10.3683897801545,2023-09-27,"LST_Singapore_2023-09-27.tif","8","Sep 27, 2023"
"JURONG WEST",18,3366,0.53475935828877,2023-10-13,"LST_Singapore_2023-10-13.tif","8","Oct 13, 2023"
"JURONG WEST",1244,3366,36.9578134284017,2023-10-29,"LST_Singapore_2023-10-29.tif","8","Oct 29, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2023-11-14,"LST_Singapore_2023-11-14.tif","8","Nov 14, 2023"
"JURONG WEST",1909,3366,56.7142008318479,2023-11-30,"LST_Singapore_2023-11-30.tif","8","Nov 30, 2023"
"JURONG WEST",609,3366,18.0926916221034,2023-12-16,"LST_Singapore_2023-12-16.tif","8","Dec 16, 2023"
"JURONG WEST",1955,3366,58.0808080808081,2024-01-17,"LST_Singapore_2024-01-17.tif","8","Jan 17, 2024"
"JURONG WEST",801,3366,23.7967914438503,2024-02-02,"LST_Singapore_2024-02-02.tif","8","Feb 02, 2024"
"JURONG WEST",1038,3366,30.8377896613191,2024-02-18,"LST_Singapore_2024-02-18.tif","8","Feb 18, 2024"
"JURONG WEST",1952,3366,57.9916815210933,2024-03-05,"LST_Singapore_2024-03-05.tif","8","Mar 05, 2024"
"JURONG WEST",747,3366,22.192513368984,2024-03-21,"LST_Singapore_2024-03-21.tif","8","Mar 21, 2024"
"JURONG WEST",265,3366,7.87284610814023,2024-04-06,"LST_Singapore_2024-04-06.tif","8","Apr 06, 2024"
"JURONG WEST",1938,3366,57.5757575757576,2024-04-22,"LST_Singapore_2024-04-22.tif","8","Apr 22, 2024"
"JURONG WEST",1955,3366,58.0808080808081,2024-05-08,"LST_Singapore_2024-05-08.tif","8","May 08, 2024"
"JURONG WEST",1771,3366,52.6143790849673,2024-06-09,"LST_Singapore_2024-06-09.tif","8","Jun 09, 2024"
"JURONG WEST",1495,3366,44.4147355912062,2024-06-25,"LST_Singapore_2024-06-25.tif","8","Jun 25, 2024"
"JURONG WEST",801,3366,23.7967914438503,2024-07-11,"LST_Singapore_2024-07-11.tif","8","Jul 11, 2024"
"JURONG WEST",1918,3366,56.9815805109923,2024-07-27,"LST_Singapore_2024-07-27.tif","8","Jul 27, 2024"
"JURONG WEST",1180,3366,35.0564468211527,2024-08-12,"LST_Singapore_2024-08-12.tif","8","Aug 12, 2024"
"JURONG WEST",1955,3366,58.0808080808081,2024-08-28,"LST_Singapore_2024-08-28.tif","8","Aug 28, 2024"
"JURONG WEST",1181,3366,35.086155674391,2024-09-13,"LST_Singapore_2024-09-13.tif","8","Sep 13, 2024"
"JURONG WEST",1812,3366,53.8324420677362,2024-09-29,"LST_Singapore_2024-09-29.tif","8","Sep 29, 2024"
"JURONG WEST",1955,3366,58.0808080808081,2024-10-31,"LST_Singapore_2024-10-31.tif","8","Oct 31, 2024"
"JURONG WEST",844,3366,25.0742721330957,2024-11-16,"LST_Singapore_2024-11-16.tif","8","Nov 16, 2024"
